municerca,fecha_agg,sexo,edad_diagnostico,lon,lat,distancia_rio,distancia_verde_m,distancia_grande_m,tp,t2m,d2m,t2m_min,t2m_max,tp_anom,t2m_anom,d2m_anom,t2m_min_anom,t2m_max_anom,casos,Estimación poblacional,Superficie (Km cuadrados),Proximidad al río (m) (distancia mínima),Proximidad al río (m) (distancia al centroide),Proximidad al río (m) (distancia máxima),Densidad poblacional,CALMAT I,CALMAT II,CALMAT III,CALMAT IV,CALMAT V,Hogares Pobres,Hogares Pobres No Indigentes,Hogares Indigentes,Personas Pobres,Personas Pobres No Indigentes,Personas Indigentes,UNEA: Sin Instrucción,UNEA: Primario Incompleto,UNEA: Primario Completo,UNEA: Secundario Incompleto,UNEA: Secundario Completo,UNEA: Superior y/o Universitario Incompleto,UNEA: Superior y/o Universitario Completo,Acceso a Cloacas,Acceso a Gas de Red,Acceso a Agua de Red,Acceso a Electricidad,Mujeres (%),Varones (%),Mujeres de 0 a 6 años,Varones de 0 a 6 años,Personas de 0 a 6 años,Mujeres de 7 a 14 años,Varones de 7 a 14 años,Personas de 7 a 14 años,Mujeres de 15 a 24 años,Varones de 15 a 24 años,Personas de 15 a 24 años,Mujeres de 25 a 59 años,Varones de 25 a 59 años,Personas de 25 a 59 años,Mujeres de 60 años o más,Varones de 60 años o más,Personas de 60 años o más,casos_sum_2w,casos_sum_3w,casos_sum_4w,casos_lag_1,casos_lag_2,casos_lag_3,casos_lag_4,casos_ma_4,tp_mean_1w,tp_sum_1w,tp_mean_2w,tp_sum_2w,t2m_mean_1w,t2m_mean_2w,d2m_mean_1w,d2m_mean_2w,t2m_min_mean_1w,t2m_min_mean_2w,t2m_max_mean_1w,t2m_max_mean_2w,tp_anom_mean_1w,tp_anom_sum_1w,tp_anom_mean_2w,tp_anom_sum_2w,t2m_anom_mean_1w,t2m_anom_mean_2w,d2m_anom_mean_1w,d2m_anom_mean_2w,t2m_min_anom_mean_1w,t2m_min_anom_mean_2w,t2m_max_anom_mean_1w,t2m_max_anom_mean_2w,vec_lag1,vec_lag2,vec_lag3,vec_sum_2w,vec_sum_3w,Vecinos_total
CGC 2,2024-02-14,0.3333333333333333,36.166666666666664,-63.215661000000004,-32.423911616666665,1033.6966347034015,243.7435190317078,1728.699238852827,34.65035366899453,23.325168354830527,17.66194680059242,18.723292330425547,28.184542725582702,-9.27627928757524,-0.19405111077842144,1.2369603168286594,0.19498648551814166,-0.7136827337633629,6,7820,705.9967019999999,21.95,1313.28,2166.36,11.076538994937119,68.35,21.52,10.13,0,0,40.51,34.18,6.33,50.55,44.65,5.9,0.6,6.63,14.46,29.52,28.92,7.23,12.65,81.01,55.7,91.14,98.73,53.14,46.86,4.43,3.69,8.12,7.38,9.96,17.34,7.38,7.01,14.39,26.2,18.08,44.28,7.75,8.12,15.87,7.0,8.0,,3.0,4.0,1.0,,,58.49477982724912,58.49477982724912,29.24937363035197,58.49874726070394,27.058948260078,26.22843440645651,20.275771351872685,17.89574239714204,22.45954676528072,20.95174282225665,32.64816122014596,32.049663323624216,31.24867744486502,31.24867744486502,-5.131406767809429,-10.262813535618857,2.371062156200688,0.5647836571717585,2.8184640449472256,-0.14298766334452706,2.8487727038657886,0.4139886392897225,2.518447497634383,0.9476644353763574,58.0,11.0,8.0,69.0,77.0,77.0
CGC 2,2024-02-28,0.4166666666666667,46.916666666666664,-63.21330208333333,-32.42551235833333,1062.2937845609758,280.9560044872753,1565.1808063907074,29.039957370302854,24.282373176692374,19.18825524962803,20.475398172874474,29.18833777790321,-36.332885154217486,-0.08126187058443923,1.7421945674019177,0.47288126387563095,-0.2781570861014228,12,7820,705.9967019999999,21.95,1313.28,2166.36,11.076538994937119,68.35,21.52,10.13,0,0,40.51,34.18,6.33,50.55,44.65,5.9,0.6,6.63,14.46,29.52,28.92,7.23,12.65,81.01,55.7,91.14,98.73,53.14,46.86,4.43,3.69,8.12,7.38,9.96,17.34,7.38,7.01,14.39,26.2,18.08,44.28,7.75,8.12,15.87,9.0,13.0,14.0,6.0,3.0,4.0,1.0,3.5,34.65035366899453,34.65035366899453,46.57256674812183,93.14513349624366,23.325168354830527,25.192058307454264,17.66194680059242,18.968859076232555,18.723292330425547,20.591419547853135,28.184542725582702,30.41635197286433,-9.27627928757524,-9.27627928757524,10.98619907864489,21.97239815728978,-0.19405111077842144,1.0885055227111333,1.2369603168286594,2.0277121808879426,0.19498648551814166,1.5218795946919652,-0.7136827337633629,0.9023823819355101,49.0,58.0,11.0,107.0,118.0,118.0
CGC 2,2024-03-13,0.4482758620689655,39.03448275862069,-63.21291239655172,-32.42775760689655,966.3624044674877,174.6186249871171,1629.1358743054902,25.626852210898914,22.701147409999574,17.514757807368195,19.033816813341783,27.306237224678195,-27.324873818118643,1.2964435944955226,1.6180151642091862,1.284184824933318,1.4935057587867901,29,7820,705.9967019999999,21.95,1313.28,2166.36,11.076538994937119,68.35,21.52,10.13,0,0,40.51,34.18,6.33,50.55,44.65,5.9,0.6,6.63,14.46,29.52,28.92,7.23,12.65,81.01,55.7,91.14,98.73,53.14,46.86,4.43,3.69,8.12,7.38,9.96,17.34,7.38,7.01,14.39,26.2,18.08,44.28,7.75,8.12,15.87,18.0,21.0,25.0,12.0,6.0,3.0,4.0,6.25,29.039957370302854,29.039957370302854,31.845155519648692,63.690311039297384,24.282373176692374,23.80377076576145,19.18825524962803,18.425101025110223,20.475398172874474,19.59934525165001,29.18833777790321,28.686440251742958,-36.332885154217486,-36.332885154217486,-22.804582220896364,-45.60916444179273,-0.08126187058443923,-0.13765649068143032,1.7421945674019177,1.4895774421152885,0.47288126387563095,0.3339338746968863,-0.2781570861014228,-0.4959199099323929,91.0,49.0,58.0,140.0,198.0,198.0
CGC 2,2024-03-27,0.4728682170542636,29.100775193798448,-63.20954455503876,-32.42698211085271,1258.2174211802094,205.94299706437147,1347.0033039227296,41.02658044760979,20.26441383858464,14.938905346660473,16.16511383070629,25.136157368315114,23.145327967829655,1.1086625031383117,1.8701902723537525,1.152478517710015,1.0915868108333533,129,7820,705.9967019999999,21.95,1313.28,2166.36,11.076538994937119,68.35,21.52,10.13,0,0,40.51,34.18,6.33,50.55,44.65,5.9,0.6,6.63,14.46,29.52,28.92,7.23,12.65,81.01,55.7,91.14,98.73,53.14,46.86,4.43,3.69,8.12,7.38,9.96,17.34,7.38,7.01,14.39,26.2,18.08,44.28,7.75,8.12,15.87,41.0,47.0,50.0,29.0,12.0,6.0,3.0,12.5,25.626852210898914,25.626852210898914,27.333404790600884,54.66680958120177,22.701147409999574,23.491760293345976,17.514757807368195,18.351506528498113,19.033816813341783,19.75460749310813,27.306237224678195,28.247287501290703,-27.324873818118643,-27.324873818118643,-31.828879486168063,-63.657758972336126,1.2964435944955226,0.6075908619555417,1.6180151642091862,1.680104865805552,1.284184824933318,0.8785330444044746,1.4935057587867901,0.6076743363426836,132.0,91.0,49.0,223.0,272.0,272.0
CGC 2,2024-04-10,0.36363636363636365,40.31818181818182,-63.212604786363634,-32.42769219090909,1012.1681001143119,161.81096873447984,1626.382322889213,68.25302950365437,17.02278190813321,12.513215897433637,14.062630550807517,20.78173894089225,30.17452100202304,-0.8593728455806864,0.16379954852354642,-0.0523784873277408,-1.6040907919833833,22,7820,705.9967019999999,21.95,1313.28,2166.36,11.076538994937119,68.35,21.52,10.13,0,0,40.51,34.18,6.33,50.55,44.65,5.9,0.6,6.63,14.46,29.52,28.92,7.23,12.65,81.01,55.7,91.14,98.73,53.14,46.86,4.43,3.69,8.12,7.38,9.96,17.34,7.38,7.01,14.39,26.2,18.08,44.28,7.75,8.12,15.87,158.0,170.0,176.0,129.0,29.0,12.0,6.0,44.0,41.02658044760979,41.02658044760979,33.32671632925435,66.6534326585087,20.26441383858464,21.482780624292108,14.938905346660473,16.226831577014334,16.16511383070629,17.599465322024038,25.136157368315114,26.221197296496655,23.145327967829655,23.145327967829655,-2.0897729251444908,-4.1795458502889815,1.1086625031383117,1.2025530488169172,1.8701902723537525,1.7441027182814692,1.152478517710015,1.2183316713216665,1.0915868108333533,1.2925462848100717,522.0,132.0,91.0,654.0,745.0,745.0
CGC 2,2024-04-24,0.3333333333333333,34.5,-63.21062325,-32.42520103333333,1306.261396604833,308.5981708171514,1342.0295905188639,20.11428983493911,15.693826641789729,9.7905505282506,12.478961904042144,19.438396682443095,-8.509495633580348,-1.2742257560442016,-0.6319556920018242,-0.14870827101572578,-2.751064693605804,6,7820,705.9967019999999,21.95,1313.28,2166.36,11.076538994937119,68.35,21.52,10.13,0,0,40.51,34.18,6.33,50.55,44.65,5.9,0.6,6.63,14.46,29.52,28.92,7.23,12.65,81.01,55.7,91.14,98.73,53.14,46.86,4.43,3.69,8.12,7.38,9.96,17.34,7.38,7.01,14.39,26.2,18.08,44.28,7.75,8.12,15.87,151.0,180.0,192.0,22.0,129.0,29.0,12.0,48.0,68.25302950365437,68.25302950365437,54.63980497563208,109.27960995126416,17.02278190813321,18.643597873358928,12.513215897433637,13.726060622047054,14.062630550807517,15.113872190756904,20.78173894089225,22.958948154603682,30.17452100202304,30.17452100202304,26.65992448492635,53.3198489698527,-0.8593728455806864,0.12464482877881267,0.16379954852354642,1.0169949104386495,-0.0523784873277408,0.5500500151911369,-1.6040907919833833,-0.256251990575015,114.0,522.0,132.0,636.0,768.0,768.0
CGC 2,2024-05-08,0.0,23.0,-63.2047581,-32.4218166,1947.9933869196261,313.125984702523,666.0221705370947,19.883535599626743,14.688826711322772,6.018528074908654,11.50806558403603,18.27695439566647,14.165931547936633,-1.4056904454901082,-4.445629633577266,-1.067017152509109,-2.0112122438734628,1,7820,705.9967019999999,21.95,1313.28,2166.36,11.076538994937119,68.35,21.52,10.13,0,0,40.51,34.18,6.33,50.55,44.65,5.9,0.6,6.63,14.46,29.52,28.92,7.23,12.65,81.01,55.7,91.14,98.73,53.14,46.86,4.43,3.69,8.12,7.38,9.96,17.34,7.38,7.01,14.39,26.2,18.08,44.28,7.75,8.12,15.87,28.0,157.0,186.0,6.0,22.0,129.0,29.0,46.5,20.11428983493911,20.11428983493911,44.183659669296745,88.36731933859349,15.693826641789729,16.35830427496147,9.7905505282506,11.151883212842119,12.478961904042144,13.270796227424832,19.438396682443095,20.110067811667673,-8.509495633580348,-8.509495633580348,10.83251268422135,21.6650253684427,-1.2742257560442016,-1.066799300812444,-0.6319556920018242,-0.23407807173913892,-0.14870827101572578,-0.10054337917173341,-2.751064693605804,-2.1775777427945937,36.0,114.0,522.0,150.0,672.0,672.0
CGC 2,2024-09-25,0.0,65.0,-63.2080007,-32.4228607,1622.5648457061286,248.12764713851868,975.5223642126899,0.005224595312029123,21.502562837857365,6.58422127429894,13.75897080825526,30.3814330600296,-7.457210927487015,3.2510387603359323,1.6230619125656098,1.6208134935308665,5.077871319578213,1,7820,705.9967019999999,21.95,1313.28,2166.36,11.076538994937119,68.35,21.52,10.13,0,0,40.51,34.18,6.33,50.55,44.65,5.9,0.6,6.63,14.46,29.52,28.92,7.23,12.65,81.01,55.7,91.14,98.73,53.14,46.86,4.43,3.69,8.12,7.38,9.96,17.34,7.38,7.01,14.39,26.2,18.08,44.28,7.75,8.12,15.87,7.0,29.0,158.0,1.0,6.0,22.0,129.0,39.5,19.883535599626743,19.883535599626743,19.998912717282927,39.997825434565854,14.688826711322772,15.191326676556251,6.018528074908654,7.904539301579627,11.50806558403603,11.993513744039088,18.27695439566647,18.85767553905478,14.165931547936633,14.165931547936633,2.828217957178146,5.656435914356292,-1.4056904454901082,-1.3399581007671548,-4.445629633577266,-2.538792662789545,-1.067017152509109,-0.6078627117624175,-2.0112122438734628,-2.3811384687396333,1.0,1.0,1.0,2.0,3.0,3.0
CGC 2,2024-12-04,1.0,49.0,-63.2043521,-32.42921,1570.8905072805055,146.73047163549788,1003.3890482337154,0.01719965599477291,21.290552940503595,9.624430030960344,15.432874688555518,28.099659892366848,-3.868575736414641,-1.1074654726162527,-0.47856392094310596,-2.1843399381805906,0.8387091680829936,1,7820,705.9967019999999,21.95,1313.28,2166.36,11.076538994937119,68.35,21.52,10.13,0,0,40.51,34.18,6.33,50.55,44.65,5.9,0.6,6.63,14.46,29.52,28.92,7.23,12.65,81.01,55.7,91.14,98.73,53.14,46.86,4.43,3.69,8.12,7.38,9.96,17.34,7.38,7.01,14.39,26.2,18.08,44.28,7.75,8.12,15.87,2.0,8.0,30.0,1.0,1.0,6.0,22.0,7.5,0.005224595312029123,0.005224595312029123,9.944380097469386,19.888760194938772,21.502562837857365,18.09569477459007,6.58422127429894,6.301374674603798,13.75897080825526,12.633518196145644,30.3814330600296,24.329193727848036,-7.457210927487015,-7.457210927487015,3.3543603102248127,6.7087206204496255,3.2510387603359323,0.9226741574229121,1.6230619125656098,-1.411283860505828,1.6208134935308665,0.2768981705108786,5.077871319578213,1.5333295378523752,0.0,1.0,1.0,1.0,2.0,2.0
CGC 2,2025-01-01,0.0,38.0,-63.2143908,-32.4280325,851.2942956533511,342.8316090122529,1705.2002083129669,0.0008523463038727641,27.03276398472181,15.432159786933942,20.175691779391325,33.69495066873936,-2.265418291852776,0.27111582932775463,-0.016141108302844077,0.062370929200662284,0.7113654927255971,1,7820,705.9967019999999,21.95,1313.28,2166.36,11.076538994937119,68.35,21.52,10.13,0,0,40.51,34.18,6.33,50.55,44.65,5.9,0.6,6.63,14.46,29.52,28.92,7.23,12.65,81.01,55.7,91.14,98.73,53.14,46.86,4.43,3.69,8.12,7.38,9.96,17.34,7.38,7.01,14.39,26.2,18.08,44.28,7.75,8.12,15.87,2.0,3.0,9.0,1.0,1.0,1.0,6.0,2.25,0.01719965599477291,0.01719965599477291,0.011212125653401017,0.022424251306802034,21.290552940503595,21.396557889180478,9.624430030960344,8.104325652629642,15.432874688555518,14.595922748405389,28.099659892366848,29.240546476198226,-3.868575736414641,-3.868575736414641,-5.662893331950825,-11.32578666390165,-1.1074654726162527,1.0717866438598398,-0.47856392094310596,0.572248995811252,-2.1843399381805906,-0.2817632223248622,0.8387091680829936,2.958290243830603,3.0,0.0,0.0,3.0,3.0,3.0
CGC 2,2025-01-29,1.0,14.0,-63.2028095,-32.4259005,1901.7452314746631,48.779718188977746,635.7932594061845,37.09176427035174,25.125207349720238,19.53503057676499,19.365464774752606,30.51165637725439,-48.8517353108769,0.36678588325615,1.000707872177328,-0.06558075747395638,0.27423761214092424,1,7820,705.9967019999999,21.95,1313.28,2166.36,11.076538994937119,68.35,21.52,10.13,0,0,40.51,34.18,6.33,50.55,44.65,5.9,0.6,6.63,14.46,29.52,28.92,7.23,12.65,81.01,55.7,91.14,98.73,53.14,46.86,4.43,3.69,8.12,7.38,9.96,17.34,7.38,7.01,14.39,26.2,18.08,44.28,7.75,8.12,15.87,2.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0008523463038727641,0.0008523463038727641,0.009026001149322838,0.018052002298645675,27.03276398472181,24.161658462612703,15.432159786933942,12.528294908947142,20.175691779391325,17.804283233973422,33.69495066873936,30.897305280553102,-2.265418291852776,-2.265418291852776,-3.066997014133705,-6.13399402826741,0.27111582932775463,-0.418174821644249,-0.016141108302844077,-0.24735251462297503,0.062370929200662284,-1.0609845044899642,0.7113654927255971,0.7750373304042953,2.0,1.0,3.0,3.0,6.0,6.0
CGC 2,2025-02-12,1.0,53.0,-63.2069944,-32.424906,1619.1468653938894,47.3835413685027,928.5265827847247,17.884358441305302,22.2021654427259,17.235058379606876,18.8678494972758,27.876351686360408,-16.061215930128622,0.13679170411912894,2.022241780926592,1.5816468334303122,0.7273608009437456,1,7820,705.9967019999999,21.95,1313.28,2166.36,11.076538994937119,68.35,21.52,10.13,0,0,40.51,34.18,6.33,50.55,44.65,5.9,0.6,6.63,14.46,29.52,28.92,7.23,12.65,81.01,55.7,91.14,98.73,53.14,46.86,4.43,3.69,8.12,7.38,9.96,17.34,7.38,7.01,14.39,26.2,18.08,44.28,7.75,8.12,15.87,2.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,37.09176427035174,37.09176427035174,18.546308308327806,37.09261661665561,25.125207349720238,26.078985667221026,19.53503057676499,17.483595181849466,19.365464774752606,19.770578277071966,30.51165637725439,32.10330352299687,-48.8517353108769,-48.8517353108769,-25.558576801364833,-51.117153602729665,0.36678588325615,0.3189508562919523,1.000707872177328,0.4922833819372419,-0.06558075747395638,-0.0016049141366470468,0.27423761214092424,0.4928015524332607,5.0,2.0,1.0,7.0,8.0,8.0
CGC 2,2025-02-26,0.0,67.5,-63.207364,-32.4238831,1632.7914480769862,145.64713215747344,940.1169780700211,34.58065117359588,19.028959283602997,11.285588284994333,15.346424215799697,23.83131090785785,8.333175656392644,-4.628720019884142,-4.8966771980141575,-4.077563278774953,-4.768863720505866,2,7820,705.9967019999999,21.95,1313.28,2166.36,11.076538994937119,68.35,21.52,10.13,0,0,40.51,34.18,6.33,50.55,44.65,5.9,0.6,6.63,14.46,29.52,28.92,7.23,12.65,81.01,55.7,91.14,98.73,53.14,46.86,4.43,3.69,8.12,7.38,9.96,17.34,7.38,7.01,14.39,26.2,18.08,44.28,7.75,8.12,15.87,2.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,17.884358441305302,17.884358441305302,27.48806135582852,54.97612271165704,22.2021654427259,23.66368639622307,17.235058379606876,18.385044478185932,18.8678494972758,19.116657136014204,27.876351686360408,29.1940040318074,-16.061215930128622,-16.061215930128622,-32.45647562050276,-64.91295124100552,0.13679170411912894,0.2517887936876395,2.022241780926592,1.51147482655196,1.5816468334303122,0.7580330379781779,0.7273608009437456,0.5007992065423349,12.0,5.0,2.0,17.0,19.0,19.0
CGC 2,2025-03-12,0.7777777777777778,58.44444444444444,-63.21002824444444,-32.428526455555556,1057.133164274496,167.38894059186984,1565.9427924374995,36.01455561366792,20.999856660263674,15.453898797195954,17.620265148786014,25.46933026088253,-19.641714346783285,-0.5491729090089665,-0.25575777220252605,-0.4462583489956216,-0.31709325980612557,9,7820,705.9967019999999,21.95,1313.28,2166.36,11.076538994937119,68.35,21.52,10.13,0,0,40.51,34.18,6.33,50.55,44.65,5.9,0.6,6.63,14.46,29.52,28.92,7.23,12.65,81.01,55.7,91.14,98.73,53.14,46.86,4.43,3.69,8.12,7.38,9.96,17.34,7.38,7.01,14.39,26.2,18.08,44.28,7.75,8.12,15.87,3.0,4.0,5.0,2.0,1.0,1.0,1.0,1.25,34.58065117359588,34.58065117359588,26.232504807450592,52.465009614901184,19.028959283602997,20.61556236316445,11.285588284994333,14.260323332300603,15.346424215799697,17.10713685653775,23.83131090785785,25.85383129710913,8.333175656392644,8.333175656392644,-3.8640201368679854,-7.728040273735971,-4.628720019884142,-2.2459641578825065,-4.8966771980141575,-1.4372177085437827,-4.077563278774953,-1.2479582226723203,-4.768863720505866,-2.02075145978106,24.0,12.0,5.0,36.0,41.0,41.0
CGC 2,2025-03-26,0.3333333333333333,55.0,-63.20978703333333,-32.42605033333333,1329.9715158221472,161.86704379132792,1221.0167591544462,12.652989764954455,18.14438727495141,11.526854654160667,12.76086305157775,22.809071567727827,9.671894954222195,0.0787416190721421,1.6686821191473982,-0.8629718551062777,0.008859074961622415,3,7820,705.9967019999999,21.95,1313.28,2166.36,11.076538994937119,68.35,21.52,10.13,0,0,40.51,34.18,6.33,50.55,44.65,5.9,0.6,6.63,14.46,29.52,28.92,7.23,12.65,81.01,55.7,91.14,98.73,53.14,46.86,4.43,3.69,8.12,7.38,9.96,17.34,7.38,7.01,14.39,26.2,18.08,44.28,7.75,8.12,15.87,11.0,12.0,13.0,9.0,2.0,1.0,1.0,3.25,36.01455561366792,36.01455561366792,35.2976033936319,70.5952067872638,20.999856660263674,20.014407971933338,15.453898797195954,13.369743541095142,17.620265148786014,16.483344682292856,25.46933026088253,24.650320584370192,-19.641714346783285,-19.641714346783285,-5.654269345195317,-11.308538690390634,-0.5491729090089665,-2.588946464446554,-0.25575777220252605,-2.5762174851083417,-0.4462583489956216,-2.2619108138852875,-0.31709325980612557,-2.542978490155996,31.0,24.0,12.0,55.0,67.0,67.0
CGC 2,2025-04-09,0.0,29.0,-63.209851,-32.4315717,1031.8764846298657,62.28175951545467,1552.0903651942428,6.516567555745155,15.922511835320904,8.949969682788074,9.711877069548336,22.293914642647056,-48.787457245151074,0.3403190116989425,-1.4305342683905833,-1.766341517691246,2.1873764210758773,1,7820,705.9967019999999,21.95,1313.28,2166.36,11.076538994937119,68.35,21.52,10.13,0,0,40.51,34.18,6.33,50.55,44.65,5.9,0.6,6.63,14.46,29.52,28.92,7.23,12.65,81.01,55.7,91.14,98.73,53.14,46.86,4.43,3.69,8.12,7.38,9.96,17.34,7.38,7.01,14.39,26.2,18.08,44.28,7.75,8.12,15.87,12.0,14.0,15.0,3.0,9.0,2.0,1.0,3.75,12.652989764954455,12.652989764954455,24.33377268931119,48.66754537862238,18.14438727495141,19.572121967607544,11.526854654160667,13.49037672567831,12.76086305157775,15.190564100181883,22.809071567727827,24.139200914305178,9.671894954222195,9.671894954222195,-4.984909696280542,-9.969819392561083,0.0787416190721421,-0.2352156449684122,1.6686821191473982,0.7064621734724361,-0.8629718551062777,-0.6546151020509496,0.008859074961622415,-0.15411709242225158,14.0,31.0,24.0,45.0,69.0,69.0
CGC 2,2025-04-23,0.5,28.25,-63.215085825,-32.429791525,689.9033097569242,60.36258043256354,1869.4115538671665,5.2363906029593945,18.79843497324119,12.336509264691319,15.573075920376366,22.651153622958972,-1.0973002340623679,2.136280754355557,1.7156523756023712,2.9565404792956373,0.6444382298925664,4,7820,705.9967019999999,21.95,1313.28,2166.36,11.076538994937119,68.35,21.52,10.13,0,0,40.51,34.18,6.33,50.55,44.65,5.9,0.6,6.63,14.46,29.52,28.92,7.23,12.65,81.01,55.7,91.14,98.73,53.14,46.86,4.43,3.69,8.12,7.38,9.96,17.34,7.38,7.01,14.39,26.2,18.08,44.28,7.75,8.12,15.87,4.0,13.0,15.0,1.0,3.0,9.0,2.0,3.75,6.516567555745155,6.516567555745155,9.584778660349805,19.16955732069961,15.922511835320904,17.03344955513616,8.949969682788074,10.238412168474369,9.711877069548336,11.236370060563043,22.293914642647056,22.55149310518744,-48.787457245151074,-48.787457245151074,-19.557781145464435,-39.11556229092887,0.3403190116989425,0.20953031538554232,-1.4305342683905833,0.11907392537840744,-1.766341517691246,-1.3146566863987619,2.1873764210758773,1.0981177480187498,7.0,14.0,31.0,21.0,52.0,52.0
CGC 2,2025-05-07,0.5,15.5,-63.206906149999995,-32.4254863,1574.9337606411082,280.6373760089052,1054.2413160815076,2.914633062822388,18.15583161252932,14.617487346426646,12.935312690896573,23.95554019013855,1.9083314708165582,2.543459987688688,3.6083917835977344,2.1220778954321635,2.8636988951081674,2,7820,705.9967019999999,21.95,1313.28,2166.36,11.076538994937119,68.35,21.52,10.13,0,0,40.51,34.18,6.33,50.55,44.65,5.9,0.6,6.63,14.46,29.52,28.92,7.23,12.65,81.01,55.7,91.14,98.73,53.14,46.86,4.43,3.69,8.12,7.38,9.96,17.34,7.38,7.01,14.39,26.2,18.08,44.28,7.75,8.12,15.87,5.0,8.0,17.0,4.0,1.0,3.0,9.0,4.25,5.2363906029593945,5.2363906029593945,5.876479079352275,11.75295815870455,18.79843497324119,17.360473404281045,12.336509264691319,10.643239473739694,15.573075920376366,12.642476494962352,22.651153622958972,22.472534132803013,-1.0973002340623679,-1.0973002340623679,-24.942378739606717,-49.884757479213434,2.136280754355557,1.2382998830272496,1.7156523756023712,0.14255905360589394,2.9565404792956373,0.5950994808021957,0.6444382298925664,1.4159073254842218,9.0,7.0,14.0,16.0,30.0,30.0
MUNICERCA 1,2024-01-03,0.75,45.5,-63.263953975,-32.407536300000004,911.4585818689111,150.55178121341976,3367.999073793266,453.3900862142248,23.645550292078234,19.058737468382567,19.839733808356456,27.24713593260524,397.70385733035636,-2.9838382843839217,3.412251648679512,-1.0091218914552091,-5.066712744530412,4,10909,501.195501,17.79,764.29,2313.32,21.765957551961346,71.08,22.89,6.03,0,0,27.71,24.1,3.61,32.0,27.56,4.44,0.65,7.1,20.0,18.06,25.16,8.39,20.65,92.77,75.9,96.39,100.0,52.84,47.16,2.18,3.93,6.11,8.3,6.99,15.29,5.68,6.55,12.23,23.58,17.03,40.61,13.1,12.66,25.76,,,,,,,,,453.3900862142248,453.3900862142248,226.69634844860016,453.3926968972003,23.645550292078234,24.363983674845322,19.058737468382567,17.108256061996748,19.839733808356456,19.514584679394694,27.24713593260524,29.027113593885392,397.70385733035636,397.70385733035636,23.8454803662776,47.6909607325552,-2.9838382843839217,-0.7265993175040317,3.412251648679512,-0.26218338936849506,-1.0091218914552091,-0.9832003438858592,-5.066712744530412,-1.2721648924572693,3.0,0.0,,3.0,,
MUNICERCA 1,2024-01-17,0.0,25.0,-63.2623257,-32.4117637,529.0683059531513,211.49722755577272,3708.104353926267,0.002610682975500822,25.082417057612407,15.157774655610929,19.189435550432933,30.807091255165545,-350.01289659780116,1.5306396493758583,-3.936618427416502,-0.9572787963165094,2.5223829596158738,1,10909,501.195501,17.79,764.29,2313.32,21.765957551961346,71.08,22.89,6.03,0,0,27.71,24.1,3.61,32.0,27.56,4.44,0.65,7.1,20.0,18.06,25.16,8.39,20.65,92.77,75.9,96.39,100.0,52.84,47.16,2.18,3.93,6.11,8.3,6.99,15.29,5.68,6.55,12.23,23.58,17.03,40.61,13.1,12.66,25.76,,,,4.0,,,,,453.3900862142248,453.3900862142248,226.69634844860016,453.3926968972003,23.645550292078234,24.363983674845322,19.058737468382567,17.108256061996748,19.839733808356456,19.514584679394694,27.24713593260524,29.027113593885392,397.70385733035636,397.70385733035636,23.8454803662776,47.6909607325552,-2.9838382843839217,-0.7265993175040317,3.412251648679512,-0.26218338936849506,-1.0091218914552091,-0.9832003438858592,-5.066712744530412,-1.2721648924572693,9.0,3.0,0.0,12.0,12.0,12.0
