WKT;ENTITYID;PAR_IDPARC;NOMENCLATU;NUM_PARC;NRO_CUENTA;DESIG_OFIC;FXF;VUT_VIGENT;VALUACION;VIGENCIA_D;PORCENTAJE;SUPERFICIE;VALUACION2;SUPERFICI1;VALUACION1;CANTIDAD_C;NRO_CUENT2;PED_NOMENC
"MULTIPOLYGON (((-63.2420605203113 -32.3985576201993,-63.2421082066739 -32.3985037049471,-63.2421244332652 -32.3984853568239,-63.2421856964221 -32.3984159164999,-63.2420862091884 -32.3983510119922,-63.2420405052803 -32.3984009782402,-63.2418239034381 -32.3986361328009,-63.2419307079422 -32.3987046868576,-63.2420605203113 -32.3985576201993)))";"754005402";"780318";"1604220202038002";"002";EDIFICADO NoPH;MZ 7 LT 2;0.900000000000000;4340.00000;2260604.8000000;"0";0.0000000;500.00000;1953000.0000;215.0000;307604.8000;"1";"160410370996";"1604"
"MULTIPOLYGON (((-63.2608300914416 -32.3934991713991,-63.2608933765235 -32.3934266992804,-63.260693167651 -32.3933062869066,-63.2606317033591 -32.3933798540609,-63.2608300914416 -32.3934991713991)))";"687634402";"2105188";"1604220202276008";"008";BALDIO;MZ 276 LT 8;1.100000000000000;2170.00000;548675.8200000;"0";0.0000000;229.86000;548675.8200;0.0000;0.0000;"1";"160440211175";"1604"
"MULTIPOLYGON (((-63.2239908909774 -32.3989191752312,-63.223908420817 -32.3988651838195,-63.223717576653 -32.3990807170765,-63.2236967113322 -32.3991052706587,-63.2237845337797 -32.3991592202437,-63.2239908909774 -32.3989191752312)))";"1369346";"788255";"1604220301148014";"014";BALDIO;MZ 1 LT 14;1.000000000000000;1470.00000;463050.0000000;"0";0.0000000;315.00000;463050.0000;0.0000;0.0000;"1";"160423008161";"1604"
"MULTIPOLYGON (((-63.2091846059486 -32.4315691780337,-63.2087636095937 -32.4315679038355,-63.2087636660819 -32.4315924201742,-63.2087638134711 -32.4316563880917,-63.2089761390403 -32.4316568814353,-63.2091864709607 -32.4316573777317,-63.2092442874322 -32.4316575635075,-63.2092454128343 -32.4315693588433,-63.2091846059486 -32.4315691780337)))";"1380698";"793958";"1604220302180014";"014";EDIFICADO NoPH;MZ 2 LT 10;0.800000000000000;910.00000;576570.5600000;"0";0.0000000;452.00000;329056.0000;103.0000;247514.5600;"1";"160402921657";"1604"
"MULTIPOLYGON (((-63.2793681600248 -32.4105749510599,-63.2793761339704 -32.4104624888839,-63.2791159970721 -32.4104496567422,-63.2791106904036 -32.4105623213868,-63.2792355956337 -32.410568468434,-63.2793681600248 -32.4105749510599)))";"566600802";"771174";"1604220103101012";"012";BALDIO;MZ A LT 9;1.000000000000000;2030.00000;633360.0000000;"0";0.0000000;312.00000;633360.0000;0.0000;0.0000;"1";"160415549897";"1604"
"MULTIPOLYGON (((-63.2588102404893 -32.4042054068471,-63.2587585846926 -32.4042627180859,-63.2587516307597 -32.4042703409327,-63.2587403722387 -32.4042827631974,-63.2588275624818 -32.4043389439337,-63.2588384888243 -32.4043265223436,-63.2588782257794 -32.4042830437003,-63.2588974315051 -32.4042618693331,-63.2589341764325 -32.4042175514218,-63.2589421236471 -32.4042087993286,-63.2589646381985 -32.4041831093707,-63.258944339445 -32.4041704701305,-63.2589366849871 -32.4041654134781,-63.2588794474927 -32.4041291790113,-63.2588102404893 -32.4042054068471)))";"746530602";"769171";"1604220103010020";"020";EDIFICADO NoPH;MZ 21 LT 10;1.100000000000000;2030.00000;1350185.1200000;"0";0.0000000;212.00000;473396.0000;93.0000;876789.1200;"1";"160418273019";"1604"
"MULTIPOLYGON (((-63.2091568815794 -32.4236765123641,-63.2091534436068 -32.4240582204758,-63.2092736497513 -32.4240563618516,-63.2092739461385 -32.4240049913441,-63.2092744770013 -32.4239129809034,-63.2092756712632 -32.4238434570845,-63.2092760612292 -32.4236383981075,-63.2091568815794 -32.4236765123641)))";"1196286804";"2455451";"1604220302168035";"035";EDIFICADO NoPH;MZ 22- LT 01;0.800000000000000;1610.00000;2618202.4600000;"0";0.0000000;504.73000;650092.2400;120.0000;1968110.2200;"1";"160442436221";"1604"
"MULTIPOLYGON (((-63.258296988934 -32.400585584033,-63.2585941239956 -32.4002675906306,-63.2584636165152 -32.400181475602,-63.2583918153325 -32.4002602951061,-63.2583203319402 -32.4003387655798,-63.2582455849202 -32.4004208184929,-63.2581714346367 -32.400502216149,-63.258296988934 -32.400585584033)))";"1277104402";"781970";"1604220202104016";"016";BALDIO;MZ 10 LT 13;0.900000000000000;1470.00000;893025.0000000;"0";0.0000000;675.00000;893025.0000;0.0000;0.0000;"1";"160405744527";"1604"
"MULTIPOLYGON (((-63.22519305804 -32.4045833200048,-63.224911254878 -32.4044020627787,-63.2248489779055 -32.4044714964964,-63.2251287937031 -32.4046550118028,-63.22519305804 -32.4045833200048)))";"354428202";"787479";"1604220301120016";"016";EDIFICADO NoPH;MZ 10 LT 3;1.000000000000000;1890.00000;803569.7600000;"0";0.0000000;330.00000;623700.0000;101.0000;179869.7600;"1";"160419992311";"1604"
"MULTIPOLYGON (((-63.251303962476 -32.3969684984401,-63.250795016334 -32.3975350832432,-63.2515094241671 -32.3979969376223,-63.252033931621 -32.3974131291129,-63.251303962476 -32.3969684984401)))";"1363655";"781360";"1604220202071001";"001";BALDIO;LT 5;0.400000000000000;1890.00000;5223960.0000000;"0";0.0000000;6910.00000;5223960.0000;0.0000;0.0000;"1";"160401807508";"1604"
"MULTIPOLYGON (((-63.2289661110553 -32.4080795654409,-63.2290013806195 -32.4081023270701,-63.2290546175428 -32.4081366097904,-63.2290715093137 -32.4081168531597,-63.2290768093751 -32.4081109257474,-63.2290990011948 -32.4080852417006,-63.2291211944259 -32.408060121245,-63.2291473617937 -32.4080302029768,-63.2291619360434 -32.4080135503364,-63.2290937265063 -32.4079697137158,-63.2290747612068 -32.4079576308362,-63.2290634988609 -32.4079703322613,-63.2289661110553 -32.4080795654409)))";"1371317";"786588";"1604220301079020";"020";EDIFICADO NoPH;MZ D LT A;1.100000000000000;4060.00000;1354153.2800000;"0";0.0000000;180.00000;803880.0000;78.0000;550273.2800;"1";"160417758116";"1604"
"MULTIPOLYGON (((-63.2252490098351 -32.4132014774208,-63.2251850758835 -32.4132748593676,-63.2253218335924 -32.4133633815086,-63.2253557754816 -32.4133861465102,-63.2253597500644 -32.4133813488232,-63.2254203106113 -32.4134209741237,-63.225481264419 -32.4133515425746,-63.2254486534429 -32.4133296206218,-63.2253478377489 -32.4132666780338,-63.2252490098351 -32.4132014774208)))";"1374295";"790595";"1604220302042004";"004";EDIFICADO NoPH;MZ 6 LT 4;1.000000000000000;2380.00000;2289357.1200000;"0";0.0000000;266.00000;633080.0000;178.0000;1656277.1200;"1";"160405750225";"1604"
"MULTIPOLYGON (((-63.2417870717822 -32.4180868044772,-63.2418190209447 -32.4181075962457,-63.2418283397664 -32.4181137779254,-63.2419601307981 -32.4181997552216,-63.2419694496388 -32.4182059368906,-63.2420014003896 -32.4182272922061,-63.2420494194969 -32.4181697130962,-63.2419435923124 -32.418102566533,-63.241929282598 -32.4180935764609,-63.2418733741696 -32.4180581771987,-63.2418344377805 -32.4180334536771,-63.2417870717822 -32.4180868044772)))";"795437402";"763806";"1604220101032015";"015";EDIFICADO NoPH;MZ 16;1.000000000000000;9520.00000;2193810.2400000;"0";0.0000000;193.00000;1837360.0000;113.0000;356450.2400;"1";"160405056647";"1604"
"MULTIPOLYGON (((-63.2404155175524 -32.3974893677393,-63.2403916737644 -32.397516184154,-63.2405437273687 -32.3976145238247,-63.2405593645415 -32.3976243569574,-63.2406026164567 -32.3976516089349,-63.2406334136796 -32.3976166070256,-63.2406582508799 -32.3975886614717,-63.2406724906884 -32.3975725717204,-63.2406445415687 -32.397554308129,-63.2406019532383 -32.3975267730992,-63.2405796618886 -32.3975127256828,-63.2404745212979 -32.3974444490862,-63.2404622108808 -32.3974365821911,-63.2404155175524 -32.3974893677393)))";"642139002";"780314";"1604220202037026";"026";EDIFICADO NoPH;MZ 10 LT 1-A;1.100000000000000;3500.00000;3001814.2400000;"0";0.0000000;278.00000;1070300.0000;229.0000;1931514.2400;"1";"160422306789";"1604"
"MULTIPOLYGON (((-63.2202969258668 -32.3960090856817,-63.2202238651077 -32.3960899624704,-63.2203883045799 -32.3961990239342,-63.220462909416 -32.3961170171507,-63.2202969258668 -32.3960090856817)))";"1363062";"779570";"1604220201168011";"011";EDIFICADO NoPH;MZ D LT 10;1.200000000000000;1540.00000;2849085.4400000;"0";0.0000000;260.00000;480480.0000;134.0000;2368605.4400;"1";"160422307653";"1604"
"MULTIPOLYGON (((-63.2623518288709 -32.4162404638247,-63.2624352186901 -32.4161462775604,-63.2623283572104 -32.4160773095029,-63.2621678153595 -32.4159735544699,-63.2621064227568 -32.4160465337208,-63.2620888772045 -32.416067986888,-63.2621065148188 -32.4160783767375,-63.2623518288709 -32.4162404638247)))";"741245202";"767988";"1604220102068020";"020";EDIFICADO NoPH;MZ C LT 1;1.000000000000000;8400.00000;5623688.3200000;"0";0.0000000;300.00000;2520000.0000;209.0000;3103688.3200;"1";"160415545701";"1604"
"MULTIPOLYGON (((-63.2338224402833 -32.3896708430087,-63.2338856893716 -32.3895985849398,-63.2338001958181 -32.3895449197828,-63.2334905756916 -32.3898999977285,-63.2335764000701 -32.3899530988797,-63.2338224402833 -32.3896708430087)))";"1361007";"782741";"1604220202144025";"025";BALDIO;MZ Q LT 25;0.800000000000000;1050.00000;420000.0000000;"0";0.0000000;500.00000;420000.0000;0.0000;0.0000;"1";"160417075931";"1604"
"MULTIPOLYGON (((-63.2282725697261 -32.4050720553638,-63.2283364954281 -32.4049986717922,-63.2283275117594 -32.4049927702874,-63.2283135383481 -32.4049840598308,-63.2282413375875 -32.4049371301609,-63.2282230373903 -32.4049250459407,-63.2282020762416 -32.4049115575407,-63.2281415209023 -32.4048722153013,-63.2281252896279 -32.4048902798262,-63.2281083968294 -32.4049094727427,-63.2280752720206 -32.4049464483773,-63.2281577843585 -32.4049989954569,-63.2281907230269 -32.4050200707533,-63.2282625895232 -32.4050661556595,-63.2282725697261 -32.4050720553638)))";"1370056";"787247";"1604220301108020";"020";EDIFICADO NoPH;MZ E LT 3;1.000000000000000;2310.00000;2030706.0000000;"0";0.0000000;227.00000;524370.0000;130.0000;1506336.0000;"1";"160409953511";"1604"
"MULTIPOLYGON (((-63.2573213985164 -32.3930105280284,-63.257164657881 -32.3931981200614,-63.2572549186873 -32.3932524098994,-63.2574116592284 -32.3930648177562,-63.2573213985164 -32.3930105280284)))";"736897002";"2104954";"1604220202262007";"007";BALDIO;MZ 262 LT 7;1.000000000000000;1610.00000;427374.5000000;"0";0.0000000;265.45000;427374.5000;0.0000;0.0000;"1";"160440208832";"1604"
"MULTIPOLYGON (((-63.1857434125822 -32.4364552610533,-63.1858516227049 -32.4363978964422,-63.1857503231731 -32.4362602466296,-63.1856421125723 -32.4363173293575,-63.1857434125822 -32.4364552610533)))";"314261402";"795737";"1604220302273014";"014";BALDIO;MZ C LT 14 A;1.100000000000000;1050.00000;249480.0000000;"0";0.0000000;216.00000;249480.0000;0.0000;0.0000;"1";"160410925319";"1604"
"MULTIPOLYGON (((-63.2127575829285 -32.4249245924436,-63.2132147590144 -32.4249238195599,-63.2132228373231 -32.423697137618,-63.212763000861 -32.4236942516292,-63.212763454828 -32.4237461017666,-63.2127606974724 -32.4238452994559,-63.2127612764683 -32.4239504092755,-63.2127619050813 -32.4240766538877,-63.2127621167727 -32.4241668290099,-63.2127626607128 -32.4242570035697,-63.2127628710833 -32.4243466150949,-63.2127620873561 -32.424437355491,-63.2127613023049 -32.4245275322913,-63.2127605172527 -32.4246177090904,-63.2127600644486 -32.4247078853271,-63.2127587094959 -32.4248383602489,-63.2127575829285 -32.4249245924436)))";"709119002";"796105";"1604220302308008";"008";BALDIO;LT 3;0.500000000000000;1960.00000;5661460.0000000;"0";0.0000000;5777.00000;5661460.0000;0.0000;0.0000;"1";"160419997941";"1604"
"MULTIPOLYGON (((-63.2364805655627 -32.3840963431453,-63.2361440409975 -32.3841623052884,-63.2361679597898 -32.384250167744,-63.2365044846625 -32.3841842055366,-63.2364805655627 -32.3840963431453)))";"820446926";"2403789";"1604220202371132";"132";BALDIO;MZ 371 - LT 132;1.000000000000000;1750.00000;568750.0000000;"0";0.0000000;325.00000;568750.0000;0.0000;0.0000;"1";"160442076445";"1604"
"MULTIPOLYGON (((-63.2356652647431 -32.3875522548685,-63.2355410047899 -32.3875766094,-63.2356215640562 -32.3878725283196,-63.2357458243919 -32.3878481737079,-63.2356652647431 -32.3875522548685)))";"820446994";"2403915";"1604220202375120";"120";EDIFICADO NoPH;MZ 375 - LT 120;1.000000000000000;1470.00000;3224924.1300000;"0";0.0000000;404.16000;594115.2000;139.9700;2630808.9300;"1";"160442078031";"1604"
"MULTIPOLYGON (((-63.2627292449808 -32.4192261750013,-63.262611083628 -32.4191503358334,-63.2625604903366 -32.4191177526862,-63.2624732835211 -32.41906157475,-63.262391074088 -32.4190101769144,-63.2623264719908 -32.4190805190347,-63.2624747239271 -32.4191758633249,-63.262665334017 -32.41929844858,-63.2627292449808 -32.4192261750013)))";"803486202";"768854";"1604220102110009";"009";EDIFICADO NoPH;FRACC 3 LTE 11;0.900000000000000;8960.00000;6011984.9600000;"0";0.0000000;400.00000;3225600.0000;271.0000;2786384.9600;"1";"160411728649";"1604"
"MULTIPOLYGON (((-63.2188249083213 -32.4128478676275,-63.2187097843481 -32.4127731090056,-63.2186335843513 -32.412859189883,-63.2188505205251 -32.4129988673185,-63.218927721132 -32.4129144753667,-63.2188249083213 -32.4128478676275)))";"1373999";"797472";"1604220302399011";"011";EDIFICADO NoPH;MZ B LT 4;1.100000000000000;2100.00000;1479142.8800000;"0";0.0000000;306.00000;706860.0000;59.0000;772282.8800;"1";"160422304697";"1604"
"MULTIPOLYGON (((-63.2439945633214 -32.404697675343,-63.2436515198691 -32.4044858625895,-63.2435955488882 -32.4045479665651,-63.2439352858501 -32.4047654218479,-63.2439945633214 -32.404697675343)))";"292654202";"775191";"1604220201034023";"023";EDIFICADO NoPH;MZ 83;0.900000000000000;13860.00000;5548115.5200000;"0";0.0000000;420.00000;5239080.0000;108.0000;309035.5200;"1";"160402801015";"1604"
"MULTIPOLYGON (((-63.2240040350055 -32.4188042462667,-63.2241303002124 -32.4186596166631,-63.2240606884425 -32.418614690974,-63.2239327819706 -32.4187600963029,-63.2240040350055 -32.4188042462667)))";"680528802";"1959759";"1604220302094039";"039";EDIFICADO NoPH;MZ M LT 39;1.000000000000000;3150.00000;697447.8400000;"0";0.0000000;166.00000;522900.0000;122.0000;174547.8400;"1";"160425968057";"1604"
"MULTIPOLYGON (((-63.2319275518191 -32.4140429303983,-63.2318666579832 -32.4140041542472,-63.2318450290495 -32.4139903859099,-63.2318132277132 -32.4140259510504,-63.231779438856 -32.414063774228,-63.2319944004452 -32.4142017417864,-63.2320596547468 -32.4141269449835,-63.2320147328345 -32.4140982842416,-63.2319275518191 -32.4140429303983)))";"709309602";"788746";"1604220301178019";"019";EDIFICADO NoPH;MZ U1 LT 9;1.000000000000000;4760.00000;1959687.6800000;"0";0.0000000;264.00000;1256640.0000;59.0000;703047.6800;"1";"160422306371";"1604"
"MULTIPOLYGON (((-63.2577834574874 -32.4121556552782,-63.257918953342 -32.4122430055713,-63.2580267834235 -32.4123118254547,-63.2581359456893 -32.4123817697095,-63.2582439665057 -32.4124518415452,-63.2583257742361 -32.4123604159879,-63.2582633366692 -32.4123200766082,-63.2582150789905 -32.4122891776685,-63.2581072471902 -32.4122197943528,-63.2580000807607 -32.4121506913798,-63.2578652651626 -32.4120641398393,-63.2577834574874 -32.4121556552782)))";"821656602";"766898";"1604220102033017";"017";EDIFICADO PH;LT 65;0.800000000000000;6580.00000;4015931.7800000;"0";1.0000000;692.13000;6395845.3820;1516.9396;40542986.9700;"23";"160442080531";"1604"
"MULTIPOLYGON (((-63.224390891883 -32.4087927831904,-63.2245850811678 -32.4085698890527,-63.2245010332818 -32.408515121517,-63.2243048451364 -32.4087397263639,-63.224390891883 -32.4087927831904)))";"692727002";"787375";"1604220301115005";"005";BALDIO;MZ S LT 10;1.000000000000000;2240.00000;694400.0000000;"0";0.0000000;310.00000;694400.0000;0.0000;0.0000;"1";"160419184818";"1604"
"MULTIPOLYGON (((-63.2307250934375 -32.3969511756741,-63.2308530647672 -32.397031849053,-63.2309398039561 -32.3969339446791,-63.2308118764628 -32.3968520851445,-63.2307250934375 -32.3969511756741)))";"13513405";"778741";"1604220201126043";"043";EDIFICADO NoPH;S/D;1.000000000000000;1540.00000;536253.7600000;"0";0.0000000;202.96000;312558.4000;72.0000;223695.3600;"1";"160425754596";"1604"
"MULTIPOLYGON (((-63.2457759794123 -32.3920512906868,-63.2458177024588 -32.3920049942064,-63.2458756516578 -32.3919409126921,-63.2459124071877 -32.3918999800603,-63.245825566726 -32.3918429441385,-63.2457898045113 -32.3918827476104,-63.2457381413099 -32.3919377992465,-63.2456639695856 -32.3920210746829,-63.245751475902 -32.3920786730152,-63.2457759794123 -32.3920512906868)))";"1361480";"783115";"1604220202180011";"011";EDIFICADO NoPH;MZ 180 LT 11;1.000000000000000;1680.00000;2792497.2800000;"0";0.0000000;260.00000;436800.0000;157.0000;2355697.2800;"1";"160423009869";"1604"
"MULTIPOLYGON (((-63.2597470426514 -32.407361034935,-63.2598225320756 -32.4072740853141,-63.2596754314866 -32.4071782951463,-63.2594424690361 -32.4070271672483,-63.2593416305226 -32.4069619974985,-63.2593376564124 -32.4069662326579,-63.2592631512418 -32.4070489529873,-63.2593649871534 -32.4071144025449,-63.259371642916 -32.4071186158275,-63.2596259031934 -32.4072829445182,-63.2597470426514 -32.407361034935)))";"769071602";"769741";"1604220103027028";"028";EDIFICADO NoPH;MZ 14 LT 21;0.800000000000000;3290.00000;2634533.4400000;"0";0.0000000;675.00000;1776600.0000;91.0000;857933.4400;"1";"160415501592";"1604"
"MULTIPOLYGON (((-63.2359334486052 -32.4112699211493,-63.2359655788251 -32.411234072546,-63.2359865403875 -32.411246714237,-63.2360121593491 -32.4112618833904,-63.2360456197995 -32.4112265958729,-63.235929156465 -32.4111524191026,-63.2358898917307 -32.41112741252,-63.235824305415 -32.4112002393572,-63.2359334486052 -32.4112699211493)))";"1150794604";"788647";"1604220301173002";"002";EDIFICADO PH;MZ 199 FRAC 1;1.200000000000000;10500.00000;1739937.3700000;"0";1.0000000;169.00000;2129400.0000;258.0000;738251.5200;"3";"160419167107";"1604"
"MULTIPOLYGON (((-63.214046318887 -32.4165952634069,-63.2140455295843 -32.4164016690375,-63.21391762468 -32.4164016044502,-63.2139187465939 -32.4165954800551,-63.214046318887 -32.4165952634069)))";"1376506";"795036";"1604220302243015";"015";BALDIO;MZ 4 LT 15;1.100000000000000;1470.00000;417186.0000000;"0";0.0000000;258.00000;417186.0000;0.0000;0.0000;"1";"160423006878";"1604"
"MULTIPOLYGON (((-63.2199747215113 -32.4080733190288,-63.2200537802414 -32.4080723356057,-63.2201501113848 -32.4080707583622,-63.2202185400896 -32.4080697934054,-63.2202183012706 -32.4079714459598,-63.2200040422016 -32.4079726655888,-63.2199748096762 -32.407972716619,-63.2199747215113 -32.4080733190288)))";"1371316";"788810";"1604220301184004";"004";EDIFICADO NoPH;MZ 11 LT 4;1.100000000000000;2100.00000;2028750.9600000;"0";0.0000000;253.00000;584430.0000;153.0000;1444320.9600;"1";"160419170078";"1604"
"MULTIPOLYGON (((-63.2117812185172 -32.4064879047983,-63.2114623229627 -32.4064886402521,-63.211462611788 -32.4065788157256,-63.2117815076598 -32.4065780802697,-63.2117812185172 -32.4064879047983)))";"607727602";"2109443";"1604220301209034";"034";BALDIO;MZ 209 - LT 34;1.000000000000000;1890.00000;567000.0000000;"0";0.0000000;300.00000;567000.0000;0.0000;0.0000;"1";"160440262471";"1604"
"MULTIPOLYGON (((-63.2414011301259 -32.3931658079831,-63.2413568799732 -32.3931371491685,-63.2411901967239 -32.3930303843981,-63.2410557454144 -32.3931791499387,-63.2410044159677 -32.3932361715922,-63.240933216058 -32.3933149297691,-63.2411474763272 -32.3934523200092,-63.241182908318 -32.3934122366889,-63.2414011301259 -32.3931658079831)))";"120630802";"779998";"1604220202025006";"006";EDIFICADO NoPH;MZ 23 LT 10;0.800000000000000;1890.00000;2191850.9900000;"0";0.0000000;1000.00000;1512000.0000;267.0000;679850.9900;"1";"160402240447";"1604"
