WKT;gid
"MULTILINESTRING ((-63.2264677245721 -32.4187188489278,-63.2260605512384 -32.4191710521026))";"1465"
"MULTILINESTRING ((-63.2255721946355 -32.4197223053512,-63.2265531014123 -32.4203382475984))";"1466"
"MULTILINESTRING ((-63.2265531014123 -32.4203382475984,-63.2261984080752 -32.4207536921601))";"1467"
"MULTILINESTRING ((-63.226608242534 -32.4216419958273,-63.2262734041568 -32.4219210594961))";"1468"
"MULTILINESTRING ((-63.2258348556252 -32.4211564368406,-63.226608242534 -32.4216419958273))";"1469"
"MULTILINESTRING ((-63.226319355961 -32.4178424290312,-63.2266606470182 -32.4180565386738))";"1470"
"MULTILINESTRING ((-63.2267911251853 -32.4173149556273,-63.226319355961 -32.4178424290312))";"1471"
"MULTILINESTRING ((-63.2268376212568 -32.4214511324464,-63.226608242534 -32.4216419958273))";"1472"
"MULTILINESTRING ((-63.2260605512384 -32.4191710521026,-63.2270341867518 -32.419790377046))";"1473"
"MULTILINESTRING ((-63.2270341867518 -32.419790377046,-63.2265531014123 -32.4203382475984))";"1474"
"MULTILINESTRING ((-63.2270728381278 -32.4212550772238,-63.2268376212568 -32.4214511324464))";"1475"
"MULTILINESTRING ((-63.2261984080752 -32.4207536921601,-63.226944630597 -32.4212221900386,-63.2270728381278 -32.4212550772238))";"1476"
"MULTILINESTRING ((-63.2262734041568 -32.4219210594961,-63.2273498360671 -32.4225886745455))";"1477"
"MULTILINESTRING ((-63.2264677245721 -32.4187188489278,-63.2274370313194 -32.4193320098125))";"1478"
"MULTILINESTRING ((-63.2281599039645 -32.4185050558742,-63.2291854534093 -32.4191577786692))";"1479"
"MULTILINESTRING ((-63.2304094472967 -32.4186578676843,-63.2312683675989 -32.4192063646581))";"1480"
"MULTILINESTRING ((-63.2281599039645 -32.4185050558742,-63.2274370313194 -32.4193320098125))";"1481"
"MULTILINESTRING ((-63.2274370313194 -32.4193320098125,-63.2270341867518 -32.419790377046))";"1482"
"MULTILINESTRING ((-63.2274370313194 -32.4193320098125,-63.2284578796682 -32.4199738356836))";"1483"
"MULTILINESTRING ((-63.2291854534093 -32.4191577786692,-63.2284578796682 -32.4199738356836))";"1484"
"MULTILINESTRING ((-63.2291854534093 -32.4191577786692,-63.2305650856404 -32.4200356449915))";"1485"
"MULTILINESTRING ((-63.2312683675989 -32.4192063646581,-63.2305650856404 -32.4200356449915))";"1486"
"MULTILINESTRING ((-63.2284578796682 -32.4199738356836,-63.2280523709639 -32.4204287842817))";"1487"
"MULTILINESTRING ((-63.2270341867518 -32.419790377046,-63.2280523709639 -32.4204287842817))";"1488"
"MULTILINESTRING ((-63.2284578796682 -32.4199738356836,-63.229172406343 -32.4204309902699))";"1489"
"MULTILINESTRING ((-63.2305650856404 -32.4200356449915,-63.231660952053 -32.4207330359))";"1490"
"MULTILINESTRING ((-63.2280523709639 -32.4204287842817,-63.227781725491 -32.4207139423508,-63.2276861358526 -32.4207755401765))";"1491"
"MULTILINESTRING ((-63.2305650856404 -32.4200356449915,-63.2298368957173 -32.420858113428))";"1492"
"MULTILINESTRING ((-63.229172406343 -32.4204309902699,-63.2298368957173 -32.420858113428))";"1493"
"MULTILINESTRING ((-63.2276861358526 -32.4207755401765,-63.2274985370397 -32.4209217829904))";"1494"
"MULTILINESTRING ((-63.2265531014123 -32.4203382475984,-63.2274985370397 -32.4209217829904))";"1495"
"MULTILINESTRING ((-63.2274985370397 -32.4209217829904,-63.2270728381278 -32.4212550772238))";"1496"
"MULTILINESTRING ((-63.229172406343 -32.4204309902699,-63.2284405858483 -32.4212534572312))";"1497"
"MULTILINESTRING ((-63.2276861358526 -32.4207755401765,-63.2284405858483 -32.4212534572312))";"1498"
"MULTILINESTRING ((-63.231660952053 -32.4207330359,-63.23093446416 -32.4215541548158))";"1499"
"MULTILINESTRING ((-63.2298368957173 -32.420858113428,-63.23093446416 -32.4215541548158))";"1500"
"MULTILINESTRING ((-63.2284405858483 -32.4212534572312,-63.2291103865912 -32.4216777790884))";"1501"
"MULTILINESTRING ((-63.2298368957173 -32.420858113428,-63.2291103865912 -32.4216777790884))";"1502"
"MULTILINESTRING ((-63.2270728381278 -32.4212550772238,-63.2271981510804 -32.4212924670994,-63.2279924126444 -32.4217826973243))";"1503"
"MULTILINESTRING ((-63.2284405858483 -32.4212534572312,-63.2279924126444 -32.4217826973243))";"1504"
"MULTILINESTRING ((-63.2268376212568 -32.4214511324464,-63.2278080170952 -32.4220619436032))";"1505"
"MULTILINESTRING ((-63.2337554884951 -32.4124104744633,-63.2329266241437 -32.4133213399391))";"1506"
"MULTILINESTRING ((-63.2321277038185 -32.4128133221344,-63.2329266241437 -32.4133213399391))";"1507"
"MULTILINESTRING ((-63.2321277038185 -32.4128133221344,-63.2315397410749 -32.4134859414679))";"1508"
"MULTILINESTRING ((-63.2329266241437 -32.4133213399391,-63.232314389333 -32.4139796697744))";"1509"
"MULTILINESTRING ((-63.2315397410749 -32.4134859414679,-63.232314389333 -32.4139796697744))";"1510"
"MULTILINESTRING ((-63.2329266241437 -32.4133213399391,-63.2339638616384 -32.4139813972352))";"1511"
"MULTILINESTRING ((-63.232314389333 -32.4139796697744,-63.2318853898229 -32.4144594726031))";"1512"
"MULTILINESTRING ((-63.2339638616384 -32.4139813972352,-63.2330035963267 -32.4150675879062,-63.2329025910635 -32.4150978430629))";"1513"
"MULTILINESTRING ((-63.2318853898229 -32.4144594726031,-63.2329025910635 -32.4150978430629))";"1514"
"MULTILINESTRING ((-63.2329025910635 -32.4150978430629,-63.2332276527731 -32.415143855456,-63.2342914260417 -32.4158034169255))";"1515"
"MULTILINESTRING ((-63.2329025910635 -32.4150978430629,-63.2327688588197 -32.4151409235651,-63.2320970618162 -32.4158762819494))";"1516"
"MULTILINESTRING ((-63.2311553559469 -32.4152870926315,-63.2320970618162 -32.4158762819494))";"1517"
"MULTILINESTRING ((-63.2320970618162 -32.4158762819494,-63.2313682905945 -32.4167024579172))";"1518"
"MULTILINESTRING ((-63.2342914260417 -32.4158034169255,-63.2334626913736 -32.4167332221291))";"1519"
"MULTILINESTRING ((-63.2320970618162 -32.4158762819494,-63.2334626913736 -32.4167332221291))";"1520"
"MULTILINESTRING ((-63.2334626913736 -32.4167332221291,-63.2345670797162 -32.4174440987122))";"1521"
"MULTILINESTRING ((-63.2334626913736 -32.4167332221291,-63.2327245799112 -32.4175631203163))";"1522"
"MULTILINESTRING ((-63.2313682905945 -32.4167024579172,-63.2327245799112 -32.4175631203163))";"1523"
"MULTILINESTRING ((-63.2345670797162 -32.4174440987122,-63.2338397022695 -32.4182709173756))";"1524"
"MULTILINESTRING ((-63.2327245799112 -32.4175631203163,-63.2338397022695 -32.4182709173756))";"1525"
"MULTILINESTRING ((-63.2327245799112 -32.4175631203163,-63.2319937521899 -32.4183780315619))";"1526"
"MULTILINESTRING ((-63.2338397022695 -32.4182709173756,-63.2331171755388 -32.419087442787))";"1527"
"MULTILINESTRING ((-63.2319937521899 -32.4183780315619,-63.2331171755388 -32.419087442787))";"1528"
"MULTILINESTRING ((-63.2319937521899 -32.4183780315619,-63.2312683675989 -32.4192063646581))";"1529"
"MULTILINESTRING ((-63.2331171755388 -32.419087442787,-63.2342133821562 -32.4197899509504))";"1530"
"MULTILINESTRING ((-63.2312683675989 -32.4192063646581,-63.2323936819916 -32.4199051380498))";"1531"
"MULTILINESTRING ((-63.2331171755388 -32.419087442787,-63.2323936819916 -32.4199051380498))";"1532"
"MULTILINESTRING ((-63.228599248244 -32.4136801379591,-63.2294803328967 -32.4142303208367))";"1533"
"MULTILINESTRING ((-63.2294803328967 -32.4142303208367,-63.229123205916 -32.4146355885259))";"1534"
"MULTILINESTRING ((-63.2287694020232 -32.4150530228542,-63.2296036723951 -32.4155824591424))";"1535"
"MULTILINESTRING ((-63.2296036723951 -32.4155824591424,-63.2288752151152 -32.4164147521498))";"1536"
"MULTILINESTRING ((-63.2288752151152 -32.4164147521498,-63.2297173263604 -32.4169286631002))";"1537"
"MULTILINESTRING ((-63.2297173263604 -32.4169286631002,-63.2299047493766 -32.4170531242081))";"1538"
"MULTILINESTRING ((-63.2288837179681 -32.4176771942504,-63.2299172553508 -32.4183372910676))";"1539"
"MULTILINESTRING ((-63.2299172553508 -32.4183372910676,-63.2291854534093 -32.4191577786692))";"1540"
"MULTILINESTRING ((-63.2303191829447 -32.4147644332549,-63.2296036723951 -32.4155824591424))";"1541"
"MULTILINESTRING ((-63.2294803328967 -32.4142303208367,-63.2303191829447 -32.4147644332549))";"1542"
"MULTILINESTRING ((-63.2299172553508 -32.4183372910676,-63.2304094472967 -32.4186578676843))";"1543"
"MULTILINESTRING ((-63.2296036723951 -32.4155824591424,-63.2304254947959 -32.4161042476787))";"1544"
"MULTILINESTRING ((-63.2304254947959 -32.4161042476787,-63.2297173263604 -32.4169286631002))";"1545"
"MULTILINESTRING ((-63.2299047493766 -32.4170531242081,-63.2306448028588 -32.4175212255335))";"1546"
"MULTILINESTRING ((-63.2306448028588 -32.4175212255335,-63.2299172553508 -32.4183372910676))";"1547"
"MULTILINESTRING ((-63.2307191889707 -32.4183022798913,-63.2304094472967 -32.4186578676843))";"1548"
"MULTILINESTRING ((-63.2310805424173 -32.4139542883439,-63.2309769991837 -32.4140102376503,-63.2303191829447 -32.4147644332549))";"1549"
"MULTILINESTRING ((-63.2311553559469 -32.4152870926315,-63.2304254947959 -32.4161042476787))";"1550"
"MULTILINESTRING ((-63.2303191829447 -32.4147644332549,-63.2311553559469 -32.4152870926315))";"1551"
"MULTILINESTRING ((-63.2304254947959 -32.4161042476787,-63.2311979175508 -32.4165942894721))";"1552"
"MULTILINESTRING ((-63.2311979175508 -32.4165942894721,-63.2313682905945 -32.4167024579172))";"1553"
"MULTILINESTRING ((-63.2313682905945 -32.4167024579172,-63.2306448028588 -32.4175212255335))";"1554"
"MULTILINESTRING ((-63.2318853898229 -32.4144594726031,-63.2311553559469 -32.4152870926315))";"1555"
"MULTILINESTRING ((-63.2310805424173 -32.4139542883439,-63.2318853898229 -32.4144594726031))";"1556"
"MULTILINESTRING ((-63.2306448028588 -32.4175212255335,-63.2319937521899 -32.4183780315619))";"1557"
"MULTILINESTRING ((-63.2273294607701 -32.4167111620103,-63.2267911251853 -32.4173149556273))";"1558"
"MULTILINESTRING ((-63.2265953776456 -32.4136882661406,-63.2274091756028 -32.414203325861))";"1559"
"MULTILINESTRING ((-63.2274091756028 -32.414203325861,-63.2266890851354 -32.4150266639543))";"1560"
"MULTILINESTRING ((-63.2275175952036 -32.4149177716035,-63.2271595105672 -32.4153272736949))";"1561"
"MULTILINESTRING ((-63.2267911251853 -32.4173149556273,-63.2275271126093 -32.4177794564011))";"1562"
"MULTILINESTRING ((-63.2274091756028 -32.414203325861,-63.227885322959 -32.4144972496168))";"1563"
"MULTILINESTRING ((-63.227885322959 -32.4144972496168,-63.2275175952036 -32.4149177716035))";"1564"
"MULTILINESTRING ((-63.2280369910483 -32.4158786452816,-63.2273294607701 -32.4167111620103))";"1565"
"MULTILINESTRING ((-63.2271595105672 -32.4153272736949,-63.2280369910483 -32.4158786452816))";"1566"
"MULTILINESTRING ((-63.2273811768046 -32.4180095374409,-63.2281599039645 -32.4185050558742))";"1567"
"MULTILINESTRING ((-63.2273294607701 -32.4167111620103,-63.2281596783266 -32.4172326795663))";"1568"
"MULTILINESTRING ((-63.2282441422488 -32.4140865718133,-63.227885322959 -32.4144972496168))";"1569"
"MULTILINESTRING ((-63.2275175952036 -32.4149177716035,-63.2283960694936 -32.4154845589569))";"1570"
"MULTILINESTRING ((-63.2283960694936 -32.4154845589569,-63.2280369910483 -32.4158786452816))";"1571"
"MULTILINESTRING ((-63.228599248244 -32.4136801379591,-63.2282441422488 -32.4140865718133))";"1572"
"MULTILINESTRING ((-63.2281596783266 -32.4172326795663,-63.2285286832238 -32.4174591601017))";"1573"
"MULTILINESTRING ((-63.2287694020232 -32.4150530228542,-63.2283960694936 -32.4154845589569))";"1574"
"MULTILINESTRING ((-63.227885322959 -32.4144972496168,-63.2287694020232 -32.4150530228542))";"1575"
"MULTILINESTRING ((-63.2280369910483 -32.4158786452816,-63.2288752151152 -32.4164147521498))";"1576"
"MULTILINESTRING ((-63.2288752151152 -32.4164147521498,-63.2281596783266 -32.4172326795663))";"1577"
"MULTILINESTRING ((-63.2288837179681 -32.4176771942504,-63.2281599039645 -32.4185050558742))";"1578"
"MULTILINESTRING ((-63.2287016012102 -32.4175653318216,-63.2288837179681 -32.4176771942504))";"1579"
"MULTILINESTRING ((-63.229123205916 -32.4146355885259,-63.2287694020232 -32.4150530228542))";"1580"
"MULTILINESTRING ((-63.2282441422488 -32.4140865718133,-63.229123205916 -32.4146355885259))";"1581"
"MULTILINESTRING ((-63.2271595105672 -32.4153272736949,-63.2264510185587 -32.41615933643))";"1582"
"MULTILINESTRING ((-63.2259655900518 -32.4158541520415,-63.2264510185587 -32.41615933643))";"1583"
"MULTILINESTRING ((-63.2228106451698 -32.4156419963573,-63.2223471749479 -32.4161781874218))";"1584"
"MULTILINESTRING ((-63.2203543989591 -32.4157440660642,-63.2198830611443 -32.4162862134424))";"1585"
"MULTILINESTRING ((-63.2246026828229 -32.415933508557,-63.2241301849627 -32.4164695418717))";"1586"
"MULTILINESTRING ((-63.2228106451698 -32.4156419963573,-63.2241301849627 -32.4164695418717))";"1587"
"MULTILINESTRING ((-63.2203543989591 -32.4157440660642,-63.2218800745493 -32.4167102350671))";"1588"
"MULTILINESTRING ((-63.2223471749479 -32.4161781874218,-63.2218800745493 -32.4167102350671))";"1589"
"MULTILINESTRING ((-63.2264510185587 -32.41615933643,-63.2273294607701 -32.4167111620103))";"1590"
"MULTILINESTRING ((-63.2264510185587 -32.41615933643,-63.2259096922038 -32.4167585327625))";"1591"
"MULTILINESTRING ((-63.2246026828229 -32.415933508557,-63.2259096922038 -32.4167585327625))";"1592"
"MULTILINESTRING ((-63.2198830611443 -32.4162862134424,-63.219452886505 -32.4167807121394,-63.2194521874626 -32.416864873176))";"1593"
"MULTILINESTRING ((-63.2223471749479 -32.4161781874218,-63.2236577951758 -32.4170085489852))";"1594"
"MULTILINESTRING ((-63.2241301849627 -32.4164695418717,-63.2236577951758 -32.4170085489852))";"1595"
"MULTILINESTRING ((-63.2198830611443 -32.4162862134424,-63.2214066078584 -32.4172495963572))";"1596"
"MULTILINESTRING ((-63.2218800745493 -32.4167102350671,-63.2214066078584 -32.4172495963572))";"1597"
"MULTILINESTRING ((-63.2259096922038 -32.4167585327625,-63.2254409108679 -32.4172914081055))";"1598"
"MULTILINESTRING ((-63.2241301849627 -32.4164695418717,-63.2254409108679 -32.4172914081055))";"1599"
"MULTILINESTRING ((-63.2194521874626 -32.416864873176,-63.2180313636797 -32.4173092266902))";"1600"
"MULTILINESTRING ((-63.2259096922038 -32.4167585327625,-63.2267911251853 -32.4173149556273))";"1601"
"MULTILINESTRING ((-63.2218800745493 -32.4167102350671,-63.223191336118 -32.417540600274))";"1602"
"MULTILINESTRING ((-63.2236577951758 -32.4170085489852,-63.223191336118 -32.417540600274))";"1603"
"MULTILINESTRING ((-63.2214066078584 -32.4172495963572,-63.2209345134173 -32.4177872400952))";"1604"
"MULTILINESTRING ((-63.2194521874626 -32.416864873176,-63.2209345134173 -32.4177872400952))";"1605"
"MULTILINESTRING ((-63.2254409108679 -32.4172914081055,-63.2254504950168 -32.4172913909575,-63.2249662028038 -32.4178372775336))";"1606"
"MULTILINESTRING ((-63.2236577951758 -32.4170085489852,-63.2249662028038 -32.4178372775336))";"1607"
"MULTILINESTRING ((-63.2194521874626 -32.416864873176,-63.2199690725985 -32.4180287889849))";"1608"
"MULTILINESTRING ((-63.2180313636797 -32.4173092266902,-63.2170735718552 -32.4176068366062))";"1609"
"MULTILINESTRING ((-63.2132196957573 -32.4161300287927,-63.2132165418854 -32.4166423216517))";"1610"
"MULTILINESTRING ((-63.2132165418854 -32.4166423216517,-63.2132130949363 -32.4171656163856))";"1611"
"MULTILINESTRING ((-63.2132130949363 -32.4171656163856,-63.213210022311 -32.4176672683057))";"1612"
"MULTILINESTRING ((-63.2250263508566 -32.413972606089,-63.2253557874466 -32.4141822166494))";"1613"
"MULTILINESTRING ((-63.2206801539875 -32.4136130975471,-63.2216587655454 -32.4142440519251))";"1614"
"MULTILINESTRING ((-63.2220181284515 -32.4138271686892,-63.2216587655454 -32.4142440519251))";"1615"
"MULTILINESTRING ((-63.2243325592338 -32.4135314416747,-63.2236014245032 -32.4143687591491))";"1616"
"MULTILINESTRING ((-63.2236014245032 -32.4143687591491,-63.2238180972025 -32.4145048101415))";"1617"
"MULTILINESTRING ((-63.2265953776456 -32.4136882661406,-63.2258731567678 -32.4145112427757))";"1618"
"MULTILINESTRING ((-63.2253557874466 -32.4141822166494,-63.2258731567678 -32.4145112427757))";"1619"
"MULTILINESTRING ((-63.2203156424659 -32.4140133035103,-63.2213178368248 -32.4146362838037))";"1620"
"MULTILINESTRING ((-63.2216587655454 -32.4142440519251,-63.2213178368248 -32.4146362838037))";"1621"
"MULTILINESTRING ((-63.2238180972025 -32.4145048101415,-63.2242995716333 -32.4148074850293))";"1622"
"MULTILINESTRING ((-63.2250263508566 -32.413972606089,-63.2242995716333 -32.4148074850293))";"1623"
"MULTILINESTRING ((-63.2258731567678 -32.4145112427757,-63.2266890851354 -32.4150266639543))";"1624"
"MULTILINESTRING ((-63.2216587655454 -32.4142440519251,-63.2218674237433 -32.4142285586176,-63.2232790041038 -32.4151074180547))";"1625"
"MULTILINESTRING ((-63.2238180972025 -32.4145048101415,-63.2232790041038 -32.4151074180547))";"1626"
"MULTILINESTRING ((-63.2240209905736 -32.4151303583186,-63.2242995716333 -32.4148074850293))";"1627"
"MULTILINESTRING ((-63.2213178368248 -32.4146362838037,-63.2208189465057 -32.415209774067))";"1628"
"MULTILINESTRING ((-63.2266890851354 -32.4150266639543,-63.2271595105672 -32.4153272736949))";"1629"
"MULTILINESTRING ((-63.2242995716333 -32.4148074850293,-63.2251380596722 -32.4153343283817))";"1630"
"MULTILINESTRING ((-63.2258731567678 -32.4145112427757,-63.2251380596722 -32.4153343283817))";"1631"
"MULTILINESTRING ((-63.2232790041038 -32.4151074180547,-63.2228106451698 -32.4156419963573))";"1632"
"MULTILINESTRING ((-63.2213178368248 -32.4146362838037,-63.2214045075061 -32.4147625091059,-63.2228106451698 -32.4156419963573))";"1633"
"MULTILINESTRING ((-63.2208189465057 -32.415209774067,-63.2203543989591 -32.4157440660642))";"1634"
"MULTILINESTRING ((-63.2251380596722 -32.4153343283817,-63.2259655900518 -32.4158541520415))";"1635"
"MULTILINESTRING ((-63.2266890851354 -32.4150266639543,-63.2259655900518 -32.4158541520415))";"1636"
"MULTILINESTRING ((-63.2251380596722 -32.4153343283817,-63.2246026828229 -32.415933508557))";"1637"
"MULTILINESTRING ((-63.2232790041038 -32.4151074180547,-63.2246026828229 -32.415933508557))";"1638"
"MULTILINESTRING ((-63.2208189465057 -32.415209774067,-63.2223471749479 -32.4161781874218))";"1639"
"MULTILINESTRING ((-63.210964087024 -32.4156169439966,-63.2109522286691 -32.4184236738895))";"1640"
"MULTILINESTRING ((-63.2118604333111 -32.4047029171451,-63.2118625036605 -32.4055892317124))";"1641"
"MULTILINESTRING ((-63.2110485698415 -32.4055857938099,-63.2119265671574 -32.4055895020813))";"1642"
"MULTILINESTRING ((-63.2119265671574 -32.4055895020813,-63.2119295131827 -32.4068502441166))";"1643"
"MULTILINESTRING ((-63.2119295131827 -32.4068502441166,-63.2119337048588 -32.4086439222325))";"1644"
"MULTILINESTRING ((-63.2119337048588 -32.4086439222325,-63.2109823166896 -32.4086477730405))";"1645"
"MULTILINESTRING ((-63.2124660929331 -32.40469811043,-63.2118604308423 -32.40469833476))";"1646"
