municerca,fecha_agg,sexo,edad_diagnostico,lon,lat,distancia_rio,distancia_verde_m,distancia_grande_m,longitude,latitude,t2m,d2m,tp,t2m_min,t2m_max,wind_speed,ws10,dia,mes,tp_anom,t2m_anom,d2m_anom,t2m_min_anom,t2m_max_anom,casos,Estimación poblacional,Superficie (Km cuadrados),Proximidad al río (m) (distancia mínima),Proximidad al río (m) (distancia al centroide),Proximidad al río (m) (distancia máxima),Densidad poblacional,CALMAT I,CALMAT II,CALMAT III,CALMAT IV,CALMAT V,Hogares Pobres,Hogares Pobres No Indigentes,Hogares Indigentes,Personas Pobres,Personas Pobres No Indigentes,Personas Indigentes,UNEA: Sin Instrucción,UNEA: Primario Incompleto,UNEA: Primario Completo,UNEA: Secundario Incompleto,UNEA: Secundario Completo,UNEA: Superior y/o Universitario Incompleto,UNEA: Superior y/o Universitario Completo,Acceso a Cloacas,Acceso a Gas de Red,Acceso a Agua de Red,Acceso a Electricidad,Mujeres (%),Varones (%),Mujeres de 0 a 6 años,Varones de 0 a 6 años,Personas de 0 a 6 años,Mujeres de 7 a 14 años,Varones de 7 a 14 años,Personas de 7 a 14 años,Mujeres de 15 a 24 años,Varones de 15 a 24 años,Personas de 15 a 24 años,Mujeres de 25 a 59 años,Varones de 25 a 59 años,Personas de 25 a 59 años,Mujeres de 60 años o más,Varones de 60 años o más,Personas de 60 años o más,casos_#,casos_sum_2w,casos_sum_3w,casos_sum_4w,casos_lag_1,casos_lag_2,casos_lag_3,casos_lag_4,casos_ma_4,t2m_mean_1w,t2m_mean_2w,d2m_mean_1w,d2m_mean_2w,tp_mean_1w,tp_sum_1w,tp_mean_2w,tp_sum_2w,t2m_min_mean_1w,t2m_min_mean_2w,t2m_max_mean_1w,t2m_max_mean_2w,ws10_mean_1w,ws10_mean_2w,tp_anom_mean_1w,tp_anom_sum_1w,tp_anom_mean_2w,tp_anom_sum_2w,t2m_anom_mean_1w,t2m_anom_mean_2w,d2m_anom_mean_1w,d2m_anom_mean_2w,t2m_min_anom_mean_1w,t2m_min_anom_mean_2w,t2m_max_anom_mean_1w,t2m_max_anom_mean_2w,vec_lag1,vec_lag2,vec_lag3,vec_sum_2w,vec_sum_3w,Vecinos_total
MUNICERCA 1,2025-03-18,0.5263157894736842,43.94736842105263,-63.26575809473684,-32.406811884210526,1012.7847006671833,147.6925242626896,3234.4024467303207,-63.25,-32.5,294.93066245631167,290.8721008300781,0.0004383200093319542,291.22512496145146,300.7814796849301,,2.2142556125544743,21.157894736842106,3.0,0.00011123732516640112,-0.2723158689502665,-0.24058933072155086,-0.6312678465369094,0.438143498530403,17.416811806765057,10909,501.195501,17.79,764.29,2313.32,21.765957551961346,71.08,22.89,6.03,0,0,27.71,24.1,3.61,32.0,27.56,4.44,0.65,7.1,20.0,18.06,25.16,8.39,20.65,92.77,75.9,96.39,100.0,52.84,47.16,2.18,3.93,6.11,8.3,6.99,15.29,5.68,6.55,12.23,23.58,17.03,40.61,13.1,12.66,25.76,19,36.66697222476854,54.0837840315336,65.08387569896416,12.83344027866899,23.83353194609955,17.416811806765057,11.000091667430562,16.27096892474104,291.59561593191967,295.08370778848837,287.59217616489957,290.32248344002187,0.00040348938533238003,0.00040348938533238003,0.0003842036802690108,0.0007684073605380216,288.4046173095703,292.1306856595553,296.4351043701172,300.2597415630634,2.7614334816863755,2.9706219924303747,8.319464940873404e-05,8.319464940873404e-05,0.00015571523983885126,0.0003114304796777025,-5.600774516756571,-2.5242030285411032,-4.658192807152152,-1.5195664986100665,-5.302829738394929,-1.6630047150341363,-6.0604789612785215,-3.243307933566721,6.35430325753328,5.209221384179335,10.19569629443535,11.563524641712629,21.75922093614797,21.75922093614797
MUNICERCA 1,2025-03-25,0.3333333333333333,32.111111111111114,-63.264318088888885,-32.40608881666667,1069.1607721529747,124.09724702649616,3157.090931211859,-63.25,-32.5,294.6483137342665,291.42849900987414,0.0009089575873480903,292.0986819797092,299.1965637207031,,3.099836606281614,28.166666666666668,3.0,0.0007315916289027336,-0.8234578450520852,0.7823181403517323,0.17159281915106955,-1.9193704989712015,16.500137501145844,10909,501.195501,17.79,764.29,2313.32,21.765957551961346,71.08,22.89,6.03,0,0,27.71,24.1,3.61,32.0,27.56,4.44,0.65,7.1,20.0,18.06,25.16,8.39,20.65,92.77,75.9,96.39,100.0,52.84,47.16,2.18,3.93,6.11,8.3,6.99,15.29,5.68,6.55,12.23,23.58,17.03,40.61,13.1,12.66,25.76,18,30.250252085434045,54.083784031533604,71.50059583829866,17.416811806765057,12.83344027866899,23.83353194609955,17.416811806765057,17.875148959574666,294.93066245631167,293.26313919411564,290.8721008300781,289.23213849748885,0.0004383200093319542,0.0004383200093319542,0.0004209046973321671,0.0008418093946643342,291.22512496145146,289.8148711355109,300.7814796849301,298.60829202752365,2.2142556125544743,2.487844547120425,0.00011123732516640112,0.00011123732516640112,9.721598728756753e-05,0.00019443197457513507,-0.2723158689502665,-2.9365451928534188,-0.24058933072155086,-2.449391068936851,-0.6312678465369094,-2.9670487924659192,0.438143498530403,-2.8111677313740597,5.984836029276426,6.35430325753328,5.209221384179335,12.339139286809704,17.54836067098904,17.54836067098904
MUNICERCA 1,2025-04-01,0.5,33.125,-63.2670633125,-32.405972775,1091.654922282514,171.77186954281717,3306.203895169203,-63.25,-32.5,288.2684555053711,282.8992614746094,0.0,282.7171325683594,296.8634490966797,,1.3024421713521035,2.0,4.0,-0.00012471984172689502,-2.4199279785156307,-2.33451196078596,-3.9757508171929317,0.06788847181532276,7.333394444953708,10909,501.195501,17.79,764.29,2313.32,21.765957551961346,71.08,22.89,6.03,0,0,27.71,24.1,3.61,32.0,27.56,4.44,0.65,7.1,20.0,18.06,25.16,8.39,20.65,92.77,75.9,96.39,100.0,52.84,47.16,2.18,3.93,6.11,8.3,6.99,15.29,5.68,6.55,12.23,23.58,17.03,40.61,13.1,12.66,25.76,8,33.9169493079109,46.75038958657989,70.58392153267944,16.500137501145844,17.416811806765057,12.83344027866899,23.83353194609955,17.64598038316986,294.6483137342665,294.7894880952891,291.42849900987414,291.15029991997613,0.0009089575873480903,0.0009089575873480903,0.0006736387983400222,0.0013472775966800444,292.0986819797092,291.66190347058034,299.1965637207031,299.9890217028166,3.099836606281614,2.657046109418044,0.0007315916289027336,0.0007315916289027336,0.0004214144770345673,0.0008428289540691346,-0.8234578450520852,-0.5478868570011759,0.7823181403517323,0.2708644048150907,0.17159281915106955,-0.2298375136929199,-1.9193704989712015,-0.7406135002203997,6.02151621785981,5.984836029276426,6.35430325753328,12.00635224713625,18.360655504669516,18.360655504669516
MUNICERCA 1,2025-04-08,0.8333333333333334,46.5,-63.26245455,-32.407294783333334,951.5769608113454,120.70642791519121,3187.430205830709,-63.25,-32.5,290.88869222005206,287.32078552246094,0.00016868114471435547,287.9676259358724,294.366938273112,,2.032267782460121,11.0,4.0,1.9744067762495857e-05,-0.4613667442220996,-0.2321204395383442,-0.982175718707803,-1.4978269977334076,5.500045833715281,10909,501.195501,17.79,764.29,2313.32,21.765957551961346,71.08,22.89,6.03,0,0,27.71,24.1,3.61,32.0,27.56,4.44,0.65,7.1,20.0,18.06,25.16,8.39,20.65,92.77,75.9,96.39,100.0,52.84,47.16,2.18,3.93,6.11,8.3,6.99,15.29,5.68,6.55,12.23,23.58,17.03,40.61,13.1,12.66,25.76,6,23.83353194609955,41.25034375286461,54.0837840315336,7.333394444953708,16.500137501145844,17.416811806765057,12.83344027866899,13.5209460078834,288.2684555053711,291.4583846198188,282.8992614746094,287.16388024224176,0.0,0.0,0.0004544787936740451,0.0009089575873480903,282.7171325683594,287.4079072740343,296.8634490966797,298.0300064086914,1.3024421713521035,2.2011393888168587,-0.00012471984172689502,-0.00012471984172689502,0.0003034358935879192,0.0006068717871758384,-2.4199279785156307,-1.621692911783858,-2.33451196078596,-0.7760969102171139,-3.9757508171929317,-1.902078999020931,0.06788847181532276,-0.9257410135779398,3.0290982032215967,6.02151621785981,5.984836029276426,9.050614421081422,15.035450450357832,15.035450450357832
MUNICERCA 1,2025-04-15,0.6666666666666666,28.0,-63.26407053333333,-32.40716823333333,945.2979168646589,194.67131833817425,3281.541833673915,-63.25,-32.5,292.03940836588544,287.08083089192706,1.140435536702474e-05,288.6270345052083,298.49460856119794,,1.720552007089361,16.0,4.0,-0.00016840475576895256,1.5178481113763571,1.386238531418807,1.312580777391967,2.20320675696856,2.7500229168576404,10909,501.195501,17.79,764.29,2313.32,21.765957551961346,71.08,22.89,6.03,0,0,27.71,24.1,3.61,32.0,27.56,4.44,0.65,7.1,20.0,18.06,25.16,8.39,20.65,92.77,75.9,96.39,100.0,52.84,47.16,2.18,3.93,6.11,8.3,6.99,15.29,5.68,6.55,12.23,23.58,17.03,40.61,13.1,12.66,25.76,3,12.833440278668988,29.33357777981483,46.750389586579885,5.500045833715281,7.333394444953708,16.500137501145844,17.416811806765057,11.687597396644971,290.88869222005206,289.57857386271155,287.32078552246094,285.11002349853516,0.00016868114471435547,0.00016868114471435547,8.434057235717773e-05,0.00016868114471435547,287.9676259358724,285.34237925211585,294.366938273112,295.61519368489587,2.032267782460121,1.6673549769061125,1.9744067762495857e-05,1.9744067762495857e-05,-5.248788698219964e-05,-0.00010497577396439927,-0.4613667442220996,-1.4406473613688653,-0.2321204395383442,-1.283316200162152,-0.982175718707803,-2.4789632679503675,-1.4978269977334076,-0.7149692629590428,6.0581964064431935,3.0290982032215967,6.02151621785981,9.087294609664806,15.1088108275246,15.1088108275246
MUNICERCA 1,2025-04-22,0.75,25.5,-63.26555985,-32.406616275000005,1033.5732190085355,76.88584936255292,3198.3833515457377,-63.25,-32.5,290.4563522338867,284.69161224365234,4.2766332626342773e-05,286.8846130371094,297.49095153808594,,1.7489009480186306,25.5,4.0,2.1648627740365487e-05,-0.11558227539060795,-0.9098954942491275,-0.34344832808884007,1.3074112503616817,3.666697222476854,10909,501.195501,17.79,764.29,2313.32,21.765957551961346,71.08,22.89,6.03,0,0,27.71,24.1,3.61,32.0,27.56,4.44,0.65,7.1,20.0,18.06,25.16,8.39,20.65,92.77,75.9,96.39,100.0,52.84,47.16,2.18,3.93,6.11,8.3,6.99,15.29,5.68,6.55,12.23,23.58,17.03,40.61,13.1,12.66,25.76,4,8.250068750572922,15.58346319552663,32.08360069667247,2.7500229168576404,5.500045833715281,7.333394444953708,16.500137501145844,8.020900174168117,292.03940836588544,291.46405029296875,287.08083089192706,287.200808207194,1.140435536702474e-05,1.140435536702474e-05,9.004275004069011e-05,0.00018008550008138022,288.6270345052083,288.29733022054035,298.49460856119794,296.43077341715497,1.720552007089361,1.8764098947747412,-0.00016840475576895256,-0.00016840475576895256,-7.433034400322841e-05,-0.00014866068800645682,1.5178481113763571,0.5282406835771285,1.386238531418807,0.5770590459402314,1.312580777391967,0.16520252934208202,2.20320675696856,0.3526898796175758,2.2901637467078895,6.0581964064431935,3.0290982032215967,8.348360153151097,11.37745835637268,11.37745835637268
MUNICERCA 1,2025-04-29,1.0,21.0,-63.2719697,-32.4069556,981.9165768133025,325.77440465338464,3574.9571831702915,-63.25,-32.5,290.6686096191406,283.05841064453125,0.0,286.7396240234375,298.251220703125,,4.151591259671049,30.0,4.0,-5.1361543160897714e-05,-2.705673330801517,-5.3990401656539575,-3.5644587764033417,0.41332397460939774,0.9166743056192135,10909,501.195501,17.79,764.29,2313.32,21.765957551961346,71.08,22.89,6.03,0,0,27.71,24.1,3.61,32.0,27.56,4.44,0.65,7.1,20.0,18.06,25.16,8.39,20.65,92.77,75.9,96.39,100.0,52.84,47.16,2.18,3.93,6.11,8.3,6.99,15.29,5.68,6.55,12.23,23.58,17.03,40.61,13.1,12.66,25.76,1,6.416720139334494,11.916765973049776,19.25016041800348,3.666697222476854,2.7500229168576404,5.500045833715281,7.333394444953708,4.81254010450087,290.4563522338867,291.2478802998861,284.69161224365234,285.8862215677897,4.2766332626342773e-05,4.2766332626342773e-05,2.7085343996683758e-05,5.4170687993367515e-05,286.8846130371094,287.7558237711588,297.49095153808594,297.99278004964196,1.7489009480186306,1.7347264775539957,2.1648627740365487e-05,2.1648627740365487e-05,-7.33780640142936e-05,-0.0001467561280285872,-0.11558227539060795,0.7011329179928744,-0.9098954942491275,0.23817151858483976,-0.34344832808884007,0.4845662246515634,1.3074112503616817,1.7553090036651204,1.4778689130274145,2.2901637467078895,6.0581964064431935,3.768032659735319,9.826229066178497,9.826229066178497
MUNICERCA 1,2025-05-06,0.5,21.0,-63.267329950000004,-32.40874265,837.8696803539924,74.46841979930595,3307.56361583586,-63.25,-32.5,293.14955139160156,291.60723876953125,2.4378299713134766e-05,291.77757263183594,295.09922790527344,,0.9629546053175198,7.5,5.0,3.1418270534939235e-06,2.4264706081814325,4.345104528356501,3.908027931495951,0.07116258409286047,1.833348611238427,10909,501.195501,17.79,764.29,2313.32,21.765957551961346,71.08,22.89,6.03,0,0,27.71,24.1,3.61,32.0,27.56,4.44,0.65,7.1,20.0,18.06,25.16,8.39,20.65,92.77,75.9,96.39,100.0,52.84,47.16,2.18,3.93,6.11,8.3,6.99,15.29,5.68,6.55,12.23,23.58,17.03,40.61,13.1,12.66,25.76,2,4.583371528096068,7.333394444953708,12.833440278668988,0.9166743056192135,3.666697222476854,2.7500229168576404,5.500045833715281,3.208360069667247,290.6686096191406,290.5624809265137,283.05841064453125,283.8750114440918,0.0,0.0,2.1383166313171387e-05,4.2766332626342773e-05,286.7396240234375,286.81211853027344,298.251220703125,297.87108612060547,4.151591259671049,2.9502461038448398,-5.1361543160897714e-05,-5.1361543160897714e-05,-1.4856457710266167e-05,-2.9712915420532335e-05,-2.705673330801517,-1.4106278030960626,-5.3990401656539575,-3.1544678299515425,-3.5644587764033417,-1.953953552246091,0.41332397460939774,0.8603676124855393,0.0,1.4778689130274145,2.2901637467078895,1.4778689130274145,3.768032659735305,3.768032659735305
MUNICERCA 1,2025-05-20,0.0,47.0,-63.2597609,-32.4005782,1663.29358865229,12.092127434411477,2444.217845591508,-63.25,-32.5,288.89208984375,283.7054443359375,2.384185791015625e-07,286.3367004394531,293.207275390625,,2.2022483726090205,24.0,5.0,-0.00010187979097719546,0.3538165057146898,-1.667395245587386,-0.2957076461227075,2.065074327256923,0.9166743056192135,10909,501.195501,17.79,764.29,2313.32,21.765957551961346,71.08,22.89,6.03,0,0,27.71,24.1,3.61,32.0,27.56,4.44,0.65,7.1,20.0,18.06,25.16,8.39,20.65,92.77,75.9,96.39,100.0,52.84,47.16,2.18,3.93,6.11,8.3,6.99,15.29,5.68,6.55,12.23,23.58,17.03,40.61,13.1,12.66,25.76,1,2.7500229168576404,6.416720139334495,9.166743056192136,1.833348611238427,0.9166743056192135,3.666697222476854,2.7500229168576404,2.291685764048034,293.14955139160156,291.9090805053711,291.60723876953125,287.33282470703125,2.4378299713134766e-05,2.4378299713134766e-05,1.2189149856567383e-05,2.4378299713134766e-05,291.77757263183594,289.2585983276367,295.09922790527344,296.6752243041992,0.9629546053175198,2.5572729324942842,3.1418270534939235e-06,3.1418270534939235e-06,-2.410985805370195e-05,-4.82197161074039e-05,2.4264706081814325,-0.13960136131004242,4.345104528356501,-0.5269678186487283,3.908027931495951,0.17178457754630472,0.07116258409286047,0.24224327935112866,0.0,1.4778689130274145,0.0,1.4778689130274145,1.4778689130274145,1.4778689130274145
MUNICERCA 2,2023-12-26,0.0,12.0,-63.2554567,-32.3984587,1907.9406966694607,76.47290787160424,2123.4885910794233,-63.25,-32.5,296.3070373535156,286.1195068359375,1.430511474609375e-06,292.5663146972656,301.5145263671875,,4.102051466914432,31.0,12.0,-1.7894638909233943e-06,-0.8815789116753194,-2.2680901421441035,-0.21507059733073675,-1.7832255045572651,1.1450818733539447,8733,356.174623,1375.55,2774.8,3903.39,24.5188720253099,82.86,15.71,1.43,0,0,21.43,18.57,2.86,25.0,19.79,5.21,1.63,8.13,16.26,14.63,14.63,13.82,30.89,98.57,91.43,97.14,100.0,50.0,50.0,1.05,1.58,2.63,5.26,6.32,11.58,9.47,11.58,21.05,18.95,21.06,40.01,15.26,9.47,24.73,1,,,,,,,,,296.3070373535156,297.6454620361328,286.1195068359375,289.1175994873047,1.430511474609375e-06,1.430511474609375e-06,7.152557373046875e-07,1.430511474609375e-06,292.5663146972656,293.410888671875,301.5145263671875,303.31907653808594,4.102051466914432,3.153330556597804,-1.7894638909233943e-06,-1.7894638909233943e-06,-9.538950743498627e-07,-1.9077901486997255e-06,-0.8815789116753194,-0.22717522515188193,-2.2680901421441035,0.6570213035300867,-0.21507059733073675,0.6710908677842724,-1.7832255045572651,-0.9258191144024863,0.0,0.8745080891998251,0.8745080891998251,0.8745080891998251,1.7490161783996503,1.7490161783996503
MUNICERCA 2,2024-01-02,1.0,38.0,-63.2554567,-32.3984587,1907.9406966694607,76.47290787160424,2123.4885910794233,-63.25,-32.5,298.98388671875,292.1156921386719,0.0,294.2554626464844,305.1236267089844,,2.2046096462811753,4.0,1.0,-1.1832625777633102e-07,0.42722846137155557,3.582132749204277,1.5572523328992816,-0.0684127242477075,1.1450818733539447,8733,356.174623,1375.55,2774.8,3903.39,24.5188720253099,82.86,15.71,1.43,0,0,21.43,18.57,2.86,25.0,19.79,5.21,1.63,8.13,16.26,14.63,14.63,13.82,30.89,98.57,91.43,97.14,100.0,50.0,50.0,1.05,1.58,2.63,5.26,6.32,11.58,9.47,11.58,21.05,18.95,21.06,40.01,15.26,9.47,24.73,1,,,,1.1450818733539447,,,,,296.3070373535156,297.6454620361328,286.1195068359375,289.1175994873047,1.430511474609375e-06,1.430511474609375e-06,7.152557373046875e-07,1.430511474609375e-06,292.5663146972656,293.410888671875,301.5145263671875,303.31907653808594,4.102051466914432,3.153330556597804,-1.7894638909233943e-06,-1.7894638909233943e-06,-9.538950743498627e-07,-1.9077901486997255e-06,-0.8815789116753194,-0.22717522515188193,-2.2680901421441035,0.6570213035300867,-0.21507059733073675,0.6710908677842724,-1.7832255045572651,-0.9258191144024863,0.0,0.0,0.8745080891998251,0.0,0.8745080891998251,0.8745080891998251
MUNICERCA 2,2024-01-09,1.0,34.0,-63.2554567,-32.3984587,1907.9406966694607,76.47290787160424,2123.4885910794233,-63.25,-32.5,298.661376953125,292.39752197265625,0.0,295.28802490234375,303.9739990234375,,3.457451690048294,13.0,1.0,0.0,0.8600179036458258,3.440533899377897,2.657100875289359,-0.6632299352575046,1.1450818733539447,8733,356.174623,1375.55,2774.8,3903.39,24.5188720253099,82.86,15.71,1.43,0,0,21.43,18.57,2.86,25.0,19.79,5.21,1.63,8.13,16.26,14.63,14.63,13.82,30.89,98.57,91.43,97.14,100.0,50.0,50.0,1.05,1.58,2.63,5.26,6.32,11.58,9.47,11.58,21.05,18.95,21.06,40.01,15.26,9.47,24.73,1,2.2901637467078895,,,1.1450818733539447,1.1450818733539447,,,,298.98388671875,297.6454620361328,292.1156921386719,289.1175994873047,0.0,0.0,7.152557373046875e-07,1.430511474609375e-06,294.2554626464844,293.410888671875,305.1236267089844,303.31907653808594,2.2046096462811753,3.153330556597804,-1.1832625777633102e-07,-1.1832625777633102e-07,-9.538950743498627e-07,-1.9077901486997255e-06,0.42722846137155557,-0.22717522515188193,3.582132749204277,0.6570213035300867,1.5572523328992816,0.6710908677842724,-0.0684127242477075,-0.9258191144024863,6.2480552736569415,0.0,0.0,6.2480552736569415,6.2480552736569415,6.2480552736569415
MUNICERCA 2,2024-01-23,0.0,46.0,-63.2550134,-32.3987581,1880.3081219663422,116.97909875215639,2150.8288085516683,-63.25,-32.5,297.5353698730469,289.2202453613281,0.0,292.47039794921875,303.1354064941406,,4.3172564504116275,26.0,1.0,-1.0560176990650318e-05,-1.6044686776620551,-2.831909857855919,-2.0100086353443203,-1.8014998824507984,1.1450818733539447,8733,356.174623,1375.55,2774.8,3903.39,24.5188720253099,82.86,15.71,1.43,0,0,21.43,18.57,2.86,25.0,19.79,5.21,1.63,8.13,16.26,14.63,14.63,13.82,30.89,98.57,91.43,97.14,100.0,50.0,50.0,1.05,1.58,2.63,5.26,6.32,11.58,9.47,11.58,21.05,18.95,21.06,40.01,15.26,9.47,24.73,1,2.2901637467078895,3.435245620061834,,1.1450818733539447,1.1450818733539447,1.1450818733539447,,,298.661376953125,298.8226318359375,292.39752197265625,292.25660705566406,0.0,0.0,0.0,0.0,295.28802490234375,294.77174377441406,303.9739990234375,304.54881286621094,3.457451690048294,2.8310306681647344,0.0,0.0,-5.916312888816551e-08,-1.1832625777633102e-07,0.8600179036458258,0.6436231825086907,3.440533899377897,3.511333324291087,2.657100875289359,2.1071766040943203,-0.6632299352575046,-0.36582132975260606,0.8745080891998251,1.7911823948190386,6.2480552736569415,2.6656904840188638,8.913745757675805,8.913745757675805
MUNICERCA 2,2024-01-30,0.3333333333333333,35.333333333333336,-63.25274163333333,-32.3968945,2128.2587193240943,144.978298834648,1946.8431373042356,-63.25,-32.5,299.2181905110677,292.4438985188802,3.854433695475261e-06,293.8128662109375,307.8184356689453,,1.9591871314693676,8.666666666666666,1.8333333333333333,-0.00010819538140002593,0.5086655604986466,0.26184485164691296,-0.15411640685280759,2.6914858217592723,6.870491240123669,8733,356.174623,1375.55,2774.8,3903.39,24.5188720253099,82.86,15.71,1.43,0,0,21.43,18.57,2.86,25.0,19.79,5.21,1.63,8.13,16.26,14.63,14.63,13.82,30.89,98.57,91.43,97.14,100.0,50.0,50.0,1.05,1.58,2.63,5.26,6.32,11.58,9.47,11.58,21.05,18.95,21.06,40.01,15.26,9.47,24.73,6,2.2901637467078895,3.435245620061834,4.580327493415779,1.1450818733539447,1.1450818733539447,1.1450818733539447,1.1450818733539447,1.1450818733539447,297.5353698730469,298.09837341308594,289.2202453613281,290.8088836669922,0.0,0.0,0.0,0.0,292.47039794921875,293.87921142578125,303.1354064941406,303.55470275878906,4.3172564504116275,3.8873540702299607,-1.0560176990650318e-05,-1.0560176990650318e-05,-5.280088495325159e-06,-1.0560176990650318e-05,-1.6044686776620551,-0.3722253870081147,-2.831909857855919,0.30431202076098884,-2.0100086353443203,0.32354611997251936,-1.8014998824507984,-1.2323649088541515,2.6656904840188638,0.8745080891998251,1.7911823948190386,3.540198573218689,5.3313809680377275,5.3313809680377275
MUNICERCA 2,2024-02-06,0.5,38.0,-63.2482531,-32.392505850000006,2712.0812271708382,8.133997914988703,1512.900692635993,-63.25,-32.5,297.6163635253906,294.5735778808594,0.0014270544052124023,294.1409912109375,302.29327392578125,,1.6632584848059626,11.0,2.0,0.0008474597224482785,-2.147193174008976,1.0338278311270415,-1.5525079797815522,-3.0433807373046875,2.2901637467078895,8733,356.174623,1375.55,2774.8,3903.39,24.5188720253099,82.86,15.71,1.43,0,0,21.43,18.57,2.86,25.0,19.79,5.21,1.63,8.13,16.26,14.63,14.63,13.82,30.89,98.57,91.43,97.14,100.0,50.0,50.0,1.05,1.58,2.63,5.26,6.32,11.58,9.47,11.58,21.05,18.95,21.06,40.01,15.26,9.47,24.73,2,8.015573113477613,9.160654986831558,10.305736860185503,6.870491240123669,1.1450818733539447,1.1450818733539447,1.1450818733539447,2.5764342150463757,299.2181905110677,298.37678019205725,292.4438985188802,290.83207194010413,3.854433695475261e-06,3.854433695475261e-06,1.9272168477376303e-06,3.854433695475261e-06,293.8128662109375,293.1416320800781,307.8184356689453,305.47692108154297,1.9591871314693676,3.1382217909404977,-0.00010819538140002593,-0.00010819538140002593,-5.9377779195338126e-05,-0.00011875555839067625,0.5086655604986466,-0.5479015585817042,0.26184485164691296,-1.2850325031045031,-0.15411640685280759,-1.082062521098564,2.6914858217592723,0.44499296965423696,14.245126725713533,2.6656904840188638,0.8745080891998251,16.910817209732393,17.78532529893222,17.78532529893222
MUNICERCA 2,2024-02-13,0.0,19.0,-63.2588387,-32.3906385,2764.423411397527,10.977033639524981,1382.132102705092,-63.25,-32.5,295.505615234375,290.5647277832031,0.0,290.49322509765625,302.4891357421875,,2.708792678511521,16.0,2.0,-0.0004909621344672309,-0.6351630316840442,-1.447750289351859,-2.1727281358507184,1.4842470522279996,1.1450818733539447,8733,356.174623,1375.55,2774.8,3903.39,24.5188720253099,82.86,15.71,1.43,0,0,21.43,18.57,2.86,25.0,19.79,5.21,1.63,8.13,16.26,14.63,14.63,13.82,30.89,98.57,91.43,97.14,100.0,50.0,50.0,1.05,1.58,2.63,5.26,6.32,11.58,9.47,11.58,21.05,18.95,21.06,40.01,15.26,9.47,24.73,1,9.160654986831558,10.305736860185503,11.450818733539448,2.2901637467078895,6.870491240123669,1.1450818733539447,1.1450818733539447,2.862704683384862,297.6163635253906,298.41727701822913,294.5735778808594,293.50873819986975,0.0014270544052124023,0.0014270544052124023,0.0007154544194539388,0.0014309088389078777,294.1409912109375,293.9769287109375,302.29327392578125,305.0558547973633,1.6632584848059626,1.8112228081376651,0.0008474597224482785,0.0008474597224482785,0.00036963217052412623,0.0007392643410482525,-2.147193174008976,-0.8192638067551645,1.0338278311270415,0.6478363413869772,-1.5525079797815522,-0.8533121933171799,-3.0433807373046875,-0.1759474577727076,26.656904840188638,14.245126725713533,2.6656904840188638,40.90203156590217,43.56772204992103,43.56772204992103
