WKT;NOMENCLATU;NUM_MANZ;DEPARTAMEN;PEDANIA;PED_NOMENC
"MULTIPOLYGON Z (((-63.2112557526644 -32.4136393948971 0,-63.2110783518836 -32.41363912859 0,-63.2110447988004 -32.4136391847905 0,-63.2110441953845 -32.4136653930947 0,-63.211043012165 -32.4137279544218 0,-63.2110412497957 -32.4138271505686 0,-63.2110391899773 -32.4139412825507 0,-63.2110374374399 -32.4140447056601 0,-63.2110355911032 -32.4141078316917 0,-63.2110321886558 -32.4142160481417 0,-63.2110281545732 -32.4143383555889 0,-63.211024433016 -32.4144522085456 0,-63.2110216529925 -32.414542388823 0,-63.2112528679837 -32.4145400288072 0,-63.2113568483811 -32.4145390090428 0,-63.21146315426 -32.4145379852901 0,-63.2115687989998 -32.4145383715518 0,-63.2115990302943 -32.414538320789 0,-63.2116751075061 -32.414538474811 0,-63.2117814166704 -32.4145388597783 0,-63.21188174536 -32.4145389729133 0,-63.2119897155848 -32.4145393549117 0,-63.2120372225629 -32.4145395567775 0,-63.212099014658 -32.4145397345809 0,-63.212205655376 -32.4145398368333 0,-63.2122800715279 -32.4145399932875 0,-63.2123073135732 -32.4145402291894 0,-63.2124182737075 -32.414540605783 0,-63.2125245822131 -32.4145407083254 0,-63.2125617906195 -32.4145409273627 0,-63.2126328846515 -32.4145410892125 0,-63.2126996599274 -32.4145412583123 0,-63.2127381965209 -32.4145411932566 0,-63.2129508148548 -32.4145419613075 0,-63.2129860293279 -32.4145419017903 0,-63.2130365262154 -32.4145420982255 0,-63.2131245630601 -32.4145422311519 0,-63.2131574527114 -32.4145424573178 0,-63.213157713371 -32.4145120226066 0,-63.213157969393 -32.4144796153112 0,-63.2131578951907 -32.4144480539708 0,-63.2131579975082 -32.4143502696123 0,-63.213160390189 -32.4142375460408 0,-63.2131634081965 -32.4141081952789 0,-63.2131646045318 -32.4140518334912 0,-63.2131643600587 -32.413947850139 0,-63.2131637628391 -32.413835131618 0,-63.2131633063633 -32.413640972993 0,-63.2130536768279 -32.4136408766019 0,-63.2129124881265 -32.4136411152426 0,-63.2128450490965 -32.413640947375 0,-63.2126942263403 -32.413641202044 0,-63.212636089154 -32.4136410183634 0,-63.2125281213205 -32.4136412005096 0,-63.2124214810006 -32.4136408167279 0,-63.2123151735497 -32.4136407140939 0,-63.2122600269016 -32.4136408069999 0,-63.2122075372636 -32.4136406136082 0,-63.2120972433073 -32.4136405175038 0,-63.2119959189864 -32.4136404062127 0,-63.2119567183564 -32.4136404721575 0,-63.2118935980391 -32.4136402965162 0,-63.2117856295432 -32.4136401962287 0,-63.2117178583036 -32.4136400283162 0,-63.2116796536413 -32.4136398107024 0,-63.2115753394411 -32.4136397040959 0,-63.2114677031533 -32.4136396029781 0,-63.2113590702391 -32.4136395034399 0,-63.2112557526644 -32.4136393948971 0)))";"1604220302261";"261";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2462875814458 -32.3933195170599 0,-63.2462167192519 -32.3932762583784 0,-63.2461801241847 -32.3932540676968 0,-63.2461102519571 -32.3933308535956 0,-63.2460473337908 -32.3934000172954 0,-63.2459844147647 -32.3934688991658 0,-63.2459158669255 -32.3935442733732 0,-63.245958450396 -32.3935701158384 0,-63.2460263181385 -32.3936114079113 0,-63.2461234619545 -32.393670396152 0,-63.2462375730772 -32.3937397777518 0,-63.2463283966524 -32.3937951147861 0,-63.2464355217623 -32.393860282865 0,-63.2465349956537 -32.3939209570257 0,-63.246634136776 -32.3939813499586 0,-63.246720635402 -32.3940338771748 0,-63.2468340816307 -32.3941026959306 0,-63.2469042789581 -32.3941453919601 0,-63.2469422046422 -32.3941681434188 0,-63.2470060975817 -32.394091086987 0,-63.247124614034 -32.393948264175 0,-63.2471901619682 -32.3938692318075 0,-63.2471545643659 -32.3938476030551 0,-63.2470866959367 -32.3938063115946 0,-63.2469739141601 -32.3937374917605 0,-63.2468877470405 -32.3936846822665 0,-63.2467882731753 -32.3936240083818 0,-63.2466891323432 -32.3935636155653 0,-63.2465883279089 -32.3935020987265 0,-63.2464891888737 -32.3934422693462 0,-63.2463873867775 -32.3933801906967 0,-63.2462875814458 -32.3933195170599 0)))";"1604220202190";"190";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2142244064504 -32.4056346726364 0,-63.2141470093263 -32.4056350859756 0,-63.2139922137455 -32.4056353489154 0,-63.2138646575348 -32.4056358472421 0,-63.2138657385325 -32.4058125334982 0,-63.2138661404851 -32.4058421217302 0,-63.2138649858631 -32.4059159550748 0,-63.213865716674 -32.4059441337525 0,-63.2138661246079 -32.4059762581664 0,-63.2138672812964 -32.4060441698045 0,-63.2138680845411 -32.4061030644684 0,-63.2138681789022 -32.4061430797902 0,-63.2138680826239 -32.4062431186578 0,-63.2138679890042 -32.4063442847157 0,-63.2138678887397 -32.4064426327918 0,-63.2138674616092 -32.4065432358143 0,-63.2138669448469 -32.406746695675 0,-63.213994836798 -32.4067470421694 0,-63.2141107694805 -32.4067471270543 0,-63.2141446521901 -32.4067470694836 0,-63.2142243768785 -32.4067472157852 0,-63.2143542612642 -32.4067472767288 0,-63.2143547636125 -32.4065381809106 0,-63.2143542887305 -32.4063372589232 0,-63.2143557191924 -32.4062397539813 0,-63.2143541553589 -32.4061402815368 0,-63.2143540807642 -32.4061087201571 0,-63.2143545879444 -32.4060422146908 0,-63.2143551504042 -32.4059990984611 0,-63.2143545136893 -32.4057296995306 0,-63.2143539563973 -32.4056344523538 0,-63.2142244064504 -32.4056346726364 0)))";"1604220301200";"200";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2267899876868 -32.4126156717776 0,-63.2267254283594 -32.4126873140846 0,-63.2266614045223 -32.4127583620064 0,-63.2265968449919 -32.4128300042468 0,-63.2265322853597 -32.4129016464538 0,-63.2264677256255 -32.4129732886272 0,-63.2264031657896 -32.4130449307674 0,-63.2263386058517 -32.413116572874 0,-63.2262740458119 -32.4131882149473 0,-63.2262094856703 -32.413259856987 0,-63.2261443567298 -32.4133321300715 0,-63.2263522738156 -32.4134641387929 0,-63.2265698937789 -32.4136023071878 0,-63.2266364205764 -32.4135269123386 0,-63.2267001220766 -32.4134547192494 0,-63.2267623505811 -32.413384195368 0,-63.2268259590934 -32.4133121073715 0,-63.2268896602922 -32.4132399141854 0,-63.2269528179922 -32.4131683368063 0,-63.2270165189893 -32.4130961435553 0,-63.2270801801074 -32.4130239778904 0,-63.2271434044852 -32.4129517698766 0,-63.2272069052806 -32.4128803751703 0,-63.2269892957243 -32.4127421223586 0,-63.2267899876868 -32.4126156717776 0)))";"1604220302020";"020";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.1852865444635 -32.433423137783 0,-63.1851059777749 -32.4335186510264 0,-63.1849257429872 -32.4336141635231 0,-63.1847451749611 -32.433709394452 0,-63.184564939412 -32.4338049064324 0,-63.1847338758713 -32.4340346060799 0,-63.1848181777058 -32.434149174261 0,-63.184902480329 -32.4342640241799 0,-63.1850151056836 -32.4344171569876 0,-63.1853035504765 -32.4342645620152 0,-63.185484118438 -32.4341690484951 0,-63.1857367136884 -32.4340353857856 0,-63.1859172807345 -32.4339398716445 0,-63.1856923614205 -32.4336338888277 0,-63.1855781270612 -32.433478569125 0,-63.1854671107707 -32.4333276242807 0,-63.1852865444635 -32.433423137783 0)))";"1604220302341";"341";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2375429294153 -32.4181041766591 0,-63.2375253732019 -32.4181239356467 0,-63.2374422269313 -32.4182165222478 0,-63.2374038002767 -32.4182591462193 0,-63.2373849187922 -32.4182803166762 0,-63.2373448361219 -32.4183249163385 0,-63.2373050841623 -32.4183689517682 0,-63.2372391637739 -32.4184426252941 0,-63.2371758929767 -32.418513194015 0,-63.2370861198912 -32.4186128378118 0,-63.2369950228588 -32.4187144566229 0,-63.2369771400747 -32.4187364705344 0,-63.2369168670141 -32.4188101332673 0,-63.2370014375752 -32.4187536145366 0,-63.2370279693065 -32.4187358113277 0,-63.2371476894023 -32.4186538645129 0,-63.2372657503629 -32.4185727661033 0,-63.237284653327 -32.4185597677788 0,-63.2373483263906 -32.4185159690962 0,-63.2373758502342 -32.4184964731543 0,-63.2374362127608 -32.4184571894389 0,-63.237490600341 -32.4184198895455 0,-63.2375456523274 -32.4183825883759 0,-63.2375701934441 -32.4183659159991 0,-63.2375970564366 -32.418347830247 0,-63.2376322102776 -32.4183240928843 0,-63.2376474653081 -32.4183136375708 0,-63.2376623888486 -32.4183034646792 0,-63.237737675385 -32.4182542897229 0,-63.2377598975086 -32.4182401578702 0,-63.2377415963114 -32.4182292022644 0,-63.2376836968119 -32.4181940866949 0,-63.2376104825215 -32.418146600849 0,-63.2375612320402 -32.4181156958883 0,-63.2375429294153 -32.4181041766591 0)))";"1604220302001";"001";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2303492786836 -32.3939250857559 0,-63.2301465860461 -32.3941520228641 0,-63.2301253878865 -32.3941751691318 0,-63.2300816701317 -32.3942242820642 0,-63.2300167512566 -32.3942954140377 0,-63.2299531608308 -32.3943665435536 0,-63.2299465366439 -32.3943738824268 0,-63.2298895703055 -32.3944376730371 0,-63.2298485022639 -32.3944839630591 0,-63.2298220068692 -32.3945138821239 0,-63.2297570890111 -32.3945855775586 0,-63.2296193073228 -32.3947391275853 0,-63.2297217716915 -32.3948043183805 0,-63.2298282275927 -32.3948717562096 0,-63.229933352236 -32.394938069178 0,-63.2300331556472 -32.3950015737735 0,-63.230153710092 -32.3948655263299 0,-63.2301696056106 -32.3948468985351 0,-63.2302345176066 -32.3947729485056 0,-63.2303616956196 -32.3946295619731 0,-63.2303656684056 -32.3946244823206 0,-63.2304054105537 -32.3945793217535 0,-63.2304279315639 -32.3945539186253 0,-63.23046899934 -32.3945076284162 0,-63.2304928445721 -32.3944805320578 0,-63.230555106101 -32.3944094047025 0,-63.2306186946503 -32.3943377112889 0,-63.2306239945271 -32.3943320656009 0,-63.230674331862 -32.394273922782 0,-63.2307524912571 -32.39418529466 0,-63.2306540153621 -32.3941212245964 0,-63.2305502196925 -32.3940549097886 0,-63.2304756994142 -32.3940071401406 0,-63.2304530769212 -32.3939925279251 0,-63.230446422743 -32.3939880312973 0,-63.2303492786836 -32.3939250857559 0)))";"1604220201139";"139";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2114776339858 -32.4120676910259 0,-63.2114782945908 -32.4119775170395 0,-63.2114789618642 -32.4118864326742 0,-63.2114796268649 -32.4117953483175 0,-63.2110591108457 -32.4117971981317 0,-63.2110573884993 -32.411888062546 0,-63.2110556944383 -32.4119774345818 0,-63.2110539853611 -32.4120675986565 0,-63.2110514217401 -32.4122028447662 0,-63.2110497759 -32.4122896723378 0,-63.2110479359575 -32.4123867397711 0,-63.2110460960116 -32.412483807203 0,-63.2113116038964 -32.412483256208 0,-63.2114391706415 -32.4124829912763 0,-63.2115453333837 -32.4124827706982 0,-63.2116517158801 -32.4124825495737 0,-63.2117580983752 -32.4124823283594 0,-63.2118647630448 -32.4124821064683 0,-63.2119714277134 -32.4124818844868 0,-63.2131629009818 -32.4124793987563 0,-63.2131678879467 -32.4121984368194 0,-63.2114766473364 -32.4122050994616 0,-63.2114776339858 -32.4120676910259 0)))";"1604220302269";"269";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2325876408339 -32.3935701349106 0,-63.2325734002094 -32.3935862237625 0,-63.2325531984852 -32.3936090868005 0,-63.2323992032352 -32.3937840865519 0,-63.2322895845092 -32.3939085622187 0,-63.2322283167682 -32.3939779978034 0,-63.2321647311882 -32.3940502556226 0,-63.2320640535727 -32.3941645698372 0,-63.2319706611134 -32.3942704165766 0,-63.2319488034409 -32.3942952551605 0,-63.2319292642364 -32.3943175532786 0,-63.2319146926811 -32.3943342062627 0,-63.2318968091068 -32.3943545287326 0,-63.2318716393781 -32.3943830367902 0,-63.2318570678018 -32.3943996897677 0,-63.2318352100672 -32.3944245283317 0,-63.2317898381908 -32.3944758992911 0,-63.2316871725579 -32.3945924712516 0,-63.231767351827 -32.3946447385632 0,-63.2318558490626 -32.3947026265136 0,-63.231940021759 -32.3947578452632 0,-63.2320241945577 -32.3948130639557 0,-63.2321053727965 -32.3948661746089 0,-63.2321283286329 -32.3948810677104 0,-63.2321915411583 -32.3949223758119 0,-63.2322693924224 -32.3949732380905 0,-63.2323558938489 -32.3950297203652 0,-63.2324397339291 -32.3950845166906 0,-63.2325278991588 -32.3951421229754 0,-63.2326136771966 -32.3950458710727 0,-63.2327100517258 -32.3949372003691 0,-63.2328216617728 -32.3948118752783 0,-63.2328527931921 -32.3947768746313 0,-63.2329491678736 -32.3946684855411 0,-63.2330134182571 -32.3945965079043 0,-63.2330773364007 -32.3945245308486 0,-63.2331177399783 -32.3944788046073 0,-63.2331386038557 -32.3944550948585 0,-63.2332763755131 -32.3943001320163 0,-63.2333376441141 -32.3942312595248 0,-63.2334426285445 -32.3941132729281 0,-63.2333528045089 -32.3940562339425 0,-63.2332732934746 -32.3940056571963 0,-63.2331844675084 -32.3939491798412 0,-63.2330989688034 -32.3938949506661 0,-63.2329728830745 -32.3938148708949 0,-63.2328454668572 -32.3937339480551 0,-63.2328291654707 -32.3937235515828 0,-63.2327576392736 -32.3936780321502 0,-63.2327240394165 -32.3936569592218 0,-63.2326674839631 -32.3936209932815 0,-63.2326022786019 -32.3935794072861 0,-63.2325876408339 -32.3935701349106 0)))";"1604220201124";"124";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2667641496417 -32.4104098087098 0,-63.2667538509732 -32.4105225499139 0,-63.2667477348836 -32.4105890673075 0,-63.2667422218366 -32.4106347303346 0,-63.2667367054685 -32.4106792661742 0,-63.2667325858532 -32.4107469065334 0,-63.2667267886687 -32.4108089144728 0,-63.2667236225301 -32.4108618992908 0,-63.2667139947902 -32.4109768934517 0,-63.26670468845 -32.4110882235493 0,-63.2666960299086 -32.411193916304 0,-63.2666928264438 -32.4112342202657 0,-63.2666860641011 -32.4113069385832 0,-63.266762157534 -32.4113135406843 0,-63.266943575448 -32.4113258374342 0,-63.2669925037604 -32.4113288245396 0,-63.2672156970097 -32.4113424503901 0,-63.2672695207175 -32.4113448724295 0,-63.2673452803616 -32.4113509112892 0,-63.2674785071193 -32.4113557009414 0,-63.2676080788693 -32.4113602164164 0,-63.2677276888206 -32.4113661619156 0,-63.267741971715 -32.4113655679725 0,-63.2677477490995 -32.4112970786714 0,-63.2677522908769 -32.4112601534226 0,-63.2677622570145 -32.4111476946589 0,-63.2677725544938 -32.4110349533897 0,-63.2677828536131 -32.4109227757112 0,-63.2677911620224 -32.4108114476559 0,-63.2678007983664 -32.4106998349776 0,-63.2678203898657 -32.4104721001596 0,-63.2675565806972 -32.4104571616416 0,-63.2674196927934 -32.4104495618514 0,-63.2671548871635 -32.4104346246066 0,-63.2670263058741 -32.4104275703754 0,-63.2669870976641 -32.4104245536681 0,-63.2668419008168 -32.4104155618612 0,-63.2667641496417 -32.4104098087098 0)))";"1604220103076";"076";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2327510676559 -32.3969426914592 0,-63.2327124764301 -32.3969185279653 0,-63.2326725523008 -32.3968926761235 0,-63.232618242049 -32.3969558994388 0,-63.2325559818539 -32.3970275913812 0,-63.2324672248395 -32.3971286393042 0,-63.2324035336604 -32.3972008318212 0,-63.2323413767264 -32.3972725890524 0,-63.232279114653 -32.3973437172602 0,-63.2322155282144 -32.3974165386733 0,-63.2321506145197 -32.3974899260972 0,-63.2321188219316 -32.3975266185729 0,-63.2320698065658 -32.397582505112 0,-63.23206683186 -32.3975859654333 0,-63.2320207940224 -32.3976395188241 0,-63.231941307199 -32.3977292773293 0,-63.232041113647 -32.3977922166901 0,-63.2320703904426 -32.3978107615481 0,-63.2321528978404 -32.3978630242927 0,-63.2321808431948 -32.3978804443795 0,-63.232240729843 -32.397919222363 0,-63.2323232374372 -32.3979714849942 0,-63.2324070751744 -32.3980243087169 0,-63.232489584404 -32.3980771348337 0,-63.2325787468726 -32.3981338938099 0,-63.2326625849082 -32.3981867173599 0,-63.2327876778402 -32.3982659538056 0,-63.2328658458098 -32.3981801424032 0,-63.2328923427064 -32.3981507863117 0,-63.2329426864735 -32.3980948970033 0,-63.2329996529364 -32.3980311050493 0,-63.2330566222149 -32.3979684402616 0,-63.2330645706695 -32.3979594079841 0,-63.2331930786759 -32.3978165798066 0,-63.233257994654 -32.3977443190446 0,-63.2333242362292 -32.3976709285973 0,-63.2335282587374 -32.3974445476407 0,-63.2333951773346 -32.3973585635255 0,-63.2333100052529 -32.3973034885291 0,-63.2332248347234 -32.3972489770705 0,-63.2331370013187 -32.3971922160835 0,-63.2330584826401 -32.3971410737999 0,-63.232969319406 -32.3970837515548 0,-63.2328841492868 -32.3970292398619 0,-63.2328003078587 -32.3969747256568 0,-63.2327510676559 -32.3969426914592 0)))";"1604220201110";"110";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2460573788016 -32.4026148334678 0,-63.2460139978394 -32.4026639511905 0,-63.2459865127449 -32.4026952845335 0,-63.2459348527186 -32.4027537177558 0,-63.2458735895368 -32.4028231598547 0,-63.2458163008288 -32.4028883671858 0,-63.2457527191551 -32.4029603499383 0,-63.2456805276989 -32.4030422124087 0,-63.2456123099368 -32.4031195583084 0,-63.2455642819893 -32.4031742168741 0,-63.2455412781594 -32.4032003965255 0,-63.2453954037731 -32.4033657095922 0,-63.2454546299866 -32.4034025099298 0,-63.2455321569057 -32.4034508283466 0,-63.2455687574718 -32.4034735827562 0,-63.2456399625814 -32.4035179682376 0,-63.2457134975379 -32.40356403993 0,-63.2457980117827 -32.4036165715434 0,-63.2458805308048 -32.403668261595 0,-63.2458901805824 -32.4036744423462 0,-63.2459480777472 -32.4037109632429 0,-63.2459580589413 -32.4037168615431 0,-63.2460166212681 -32.4037536629088 0,-63.246024940084 -32.4037590008506 0,-63.2460944824868 -32.4038025439207 0,-63.2461583680891 -32.4038424346139 0,-63.2462136027366 -32.4038769879944 0,-63.2463560158182 -32.4039663217707 0,-63.2464434429043 -32.4038680847916 0,-63.2464676179589 -32.4038409848125 0,-63.2465066940187 -32.4037966659452 0,-63.246544777355 -32.4037537580024 0,-63.246550738062 -32.4037469831657 0,-63.2465762379084 -32.4037184715788 0,-63.2466434626097 -32.4036425361042 0,-63.2467093631132 -32.4035682939794 0,-63.2467739394261 -32.4034957452064 0,-63.2469617047995 -32.4032840281512 0,-63.2470663496636 -32.4031660310617 0,-63.2469592038629 -32.4030974821009 0,-63.24689165614 -32.4030544991933 0,-63.2468294331536 -32.403015169208 0,-63.2467685396632 -32.4029761183875 0,-63.2465975076183 -32.4028671151278 0,-63.2465439350508 -32.4028328404563 0,-63.2464640760589 -32.4027819910264 0,-63.2464434456488 -32.4027687868143 0,-63.246365915772 -32.4027193417621 0,-63.2462804001815 -32.402664839884 0,-63.246215181334 -32.4026229792543 0,-63.2461100321136 -32.4025552710585 0,-63.2460573788016 -32.4026148334678 0)))";"1604220201031";"031";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2299867754685 -32.4171868513611 0,-63.2293998966184 -32.417380953211 0,-63.2288784147462 -32.4175557712519 0,-63.2288319426911 -32.4175713545787 0,-63.2287940998787 -32.4175835406371 0,-63.2295131113429 -32.4180080305558 0,-63.229667173234 -32.4181032795261 0,-63.2298571671976 -32.418218752253 0,-63.2298707476965 -32.4182026649633 0,-63.2299608441258 -32.4180965443245 0,-63.2299767437262 -32.418077916604 0,-63.2300244503534 -32.4180251331994 0,-63.2300801059888 -32.4179627541124 0,-63.2300913701393 -32.4179503344089 0,-63.2301112477922 -32.4179283178245 0,-63.2301533214817 -32.4178814624263 0,-63.230220573279 -32.4178066629594 0,-63.2302639714547 -32.4177581143126 0,-63.2302864989357 -32.417732993074 0,-63.2303507712468 -32.4176624259596 0,-63.2304147119514 -32.417592141217 0,-63.2304706985593 -32.4175294795508 0,-63.230493558149 -32.4175043576671 0,-63.230459285506 -32.417483285468 0,-63.2303731031283 -32.4174296195499 0,-63.2302363443826 -32.4173450481597 0,-63.2301368455005 -32.4172804162671 0,-63.2299867754685 -32.4171868513611 0)))";"1604220302053";"053";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2530946271327 -32.3968679765547 0,-63.253013113756 -32.3968188253392 0,-63.2529352595725 -32.396771639322 0,-63.2528534134373 -32.3967222068705 0,-63.2527908357425 -32.3967933458029 0,-63.2527150160534 -32.3968802920124 0,-63.2526881969604 -32.3969107801004 0,-63.2526233026106 -32.3969850233844 0,-63.252615024834 -32.3969943393501 0,-63.252560724555 -32.3970561622014 0,-63.2522530962521 -32.3973935283321 0,-63.253011008614 -32.3978504965293 0,-63.2533033347538 -32.3975052689524 0,-63.2533665752548 -32.3974335648425 0,-63.2534301470169 -32.397361578235 0,-63.2535026591117 -32.3972797106412 0,-63.2535304721187 -32.3972483749853 0,-63.2535592783991 -32.397215910128 0,-63.2535973540683 -32.3971724364446 0,-63.2535534357903 -32.3971457538739 0,-63.2535165052288 -32.3971235660208 0,-63.2534632711323 -32.3970912661708 0,-63.2534376517202 -32.3970755369302 0,-63.2533518129801 -32.3970238584404 0,-63.2533241975778 -32.3970070059915 0,-63.2532666386307 -32.3969721785563 0,-63.2531804663661 -32.3969199370201 0,-63.2531451990784 -32.3968985911136 0,-63.2530946271327 -32.3968679765547 0)))";"1604220202076";"076";GRAL. SAN MARTIN;VILLA MARIA;"1604"
