WKT;gid
"MULTILINESTRING ((-63.2435095657368 -32.3956624294498,-63.2436443967618 -32.396159849135))";"913"
"MULTILINESTRING ((-63.2420509793547 -32.3954944458971,-63.2412847084681 -32.3963525852305))";"914"
"MULTILINESTRING ((-63.2430771185052 -32.3961499429618,-63.2423108571691 -32.3970100722814))";"915"
"MULTILINESTRING ((-63.2412847084681 -32.3963525852305,-63.2423108571691 -32.3970100722814))";"916"
"MULTILINESTRING ((-63.2436443967618 -32.396159849135,-63.2438826089241 -32.3970386023915))";"917"
"MULTILINESTRING ((-63.2442932231468 -32.3965742135045,-63.2438826089241 -32.3970386023915))";"918"
"MULTILINESTRING ((-63.2438826089241 -32.3970386023915,-63.2433303129763 -32.3976632353508))";"919"
"MULTILINESTRING ((-63.2423108571691 -32.3970100722814,-63.2433303129763 -32.3976632353508))";"920"
"MULTILINESTRING ((-63.2423108571691 -32.3970100722814,-63.24153652744 -32.3978792299069))";"921"
"MULTILINESTRING ((-63.2438826089241 -32.3970386023915,-63.2441352132331 -32.3979711621204))";"922"
"MULTILINESTRING ((-63.2392111956894 -32.4039448270027,-63.24032620612 -32.4046548231199))";"923"
"MULTILINESTRING ((-63.24032620612 -32.4046548231199,-63.2395015953467 -32.4055951217363))";"924"
"MULTILINESTRING ((-63.2395015953467 -32.4055951217363,-63.2407167158112 -32.4063679566407))";"925"
"MULTILINESTRING ((-63.2407167158112 -32.4063679566407,-63.2398854859223 -32.407301777543))";"926"
"MULTILINESTRING ((-63.2398854859223 -32.407301777543,-63.2411050076811 -32.408080912336))";"927"
"MULTILINESTRING ((-63.2400540504547 -32.4029943956468,-63.2411640478509 -32.4036998852364))";"928"
"MULTILINESTRING ((-63.2411640478509 -32.4036998852364,-63.24032620612 -32.4046548231199))";"929"
"MULTILINESTRING ((-63.24032620612 -32.4046548231199,-63.2415494131649 -32.4054327747185))";"930"
"MULTILINESTRING ((-63.2415494131649 -32.4054327747185,-63.2407167158112 -32.4063679566407))";"931"
"MULTILINESTRING ((-63.241936645937 -32.4071428444812,-63.2411050076811 -32.408080912336))";"932"
"MULTILINESTRING ((-63.2407167158112 -32.4063679566407,-63.241936645937 -32.4071428444812))";"933"
"MULTILINESTRING ((-63.2419926523158 -32.4027554198076,-63.2411640478509 -32.4036998852364))";"934"
"MULTILINESTRING ((-63.2411640478509 -32.4036998852364,-63.2423952342959 -32.4044826829766))";"935"
"MULTILINESTRING ((-63.2423952342959 -32.4044826829766,-63.2415494131649 -32.4054327747185))";"936"
"MULTILINESTRING ((-63.2415494131649 -32.4054327747185,-63.2427725056543 -32.4061998032548))";"937"
"MULTILINESTRING ((-63.2427725056543 -32.4061998032548,-63.241936645937 -32.4071428444812))";"938"
"MULTILINESTRING ((-63.241936645937 -32.4071428444812,-63.2430443634926 -32.4078457963173))";"939"
"MULTILINESTRING ((-63.2419926523158 -32.4027554198076,-63.2432294861906 -32.4035455029183))";"940"
"MULTILINESTRING ((-63.2432294861906 -32.4035455029183,-63.2423952342959 -32.4044826829766))";"941"
"MULTILINESTRING ((-63.2436123839024 -32.4052554861662,-63.2427725056543 -32.4061998032548))";"942"
"MULTILINESTRING ((-63.2423952342959 -32.4044826829766,-63.2436123839024 -32.4052554861662))";"943"
"MULTILINESTRING ((-63.2427725056543 -32.4061998032548,-63.243876293994 -32.4069060919659))";"944"
"MULTILINESTRING ((-63.243876293994 -32.4069060919659,-63.2430443634926 -32.4078457963173))";"945"
"MULTILINESTRING ((-63.2440646758179 -32.4026076842022,-63.2432294861906 -32.4035455029183))";"946"
"MULTILINESTRING ((-63.2432294861906 -32.4035455029183,-63.244443342834 -32.40432119019))";"947"
"MULTILINESTRING ((-63.244443342834 -32.40432119019,-63.2436123839024 -32.4052554861662))";"948"
"MULTILINESTRING ((-63.2436123839024 -32.4052554861662,-63.2447167913509 -32.4059567166023))";"949"
"MULTILINESTRING ((-63.2395405859638 -32.3997510300706,-63.2406016586357 -32.400421449536))";"950"
"MULTILINESTRING ((-63.2411464844916 -32.3998122630507,-63.2406016586357 -32.400421449536))";"951"
"MULTILINESTRING ((-63.2395405859638 -32.3997510300706,-63.2387212665022 -32.4006687702152))";"952"
"MULTILINESTRING ((-63.2375104923791 -32.3998963577972,-63.2387212665022 -32.4006687702152))";"953"
"MULTILINESTRING ((-63.2427845847216 -32.4000008404088,-63.2438964034585 -32.4007101861302))";"954"
"MULTILINESTRING ((-63.2446287247283 -32.3998065869401,-63.2438787446834 -32.400627021306,-63.2438964034585 -32.4007101861302))";"955"
"MULTILINESTRING ((-63.2427845847216 -32.4000008404088,-63.2426886902576 -32.4000365518764,-63.2420077043826 -32.4007875763244))";"956"
"MULTILINESTRING ((-63.2375104923791 -32.3998963577972,-63.2366696486145 -32.4008428010938))";"957"
"MULTILINESTRING ((-63.2420077043826 -32.4007875763244,-63.2417112975114 -32.4011223363933))";"958"
"MULTILINESTRING ((-63.2406016586357 -32.400421449536,-63.2417112975114 -32.4011223363933))";"959"
"MULTILINESTRING ((-63.2406016586357 -32.400421449536,-63.239783928315 -32.4013354060636))";"960"
"MULTILINESTRING ((-63.2387212665022 -32.4006687702152,-63.239783928315 -32.4013354060636))";"961"
"MULTILINESTRING ((-63.2438964034585 -32.4007101861302,-63.2439040858537 -32.4008429196628,-63.243255060024 -32.4015871979295))";"962"
"MULTILINESTRING ((-63.2420077043826 -32.4007875763244,-63.243255060024 -32.4015871979295))";"963"
"MULTILINESTRING ((-63.2387212665022 -32.4006687702152,-63.2378793564047 -32.4016117967932))";"964"
"MULTILINESTRING ((-63.2366696486145 -32.4008428010938,-63.2378793564047 -32.4016117967932))";"965"
"MULTILINESTRING ((-63.239783928315 -32.4013354060636,-63.2408893611382 -32.4020516379168))";"966"
"MULTILINESTRING ((-63.2417112975114 -32.4011223363933,-63.2408893611382 -32.4020516379168))";"967"
"MULTILINESTRING ((-63.239783928315 -32.4013354060636,-63.2389421527421 -32.4022872765926))";"968"
"MULTILINESTRING ((-63.2378793564047 -32.4016117967932,-63.2389421527421 -32.4022872765926))";"969"
"MULTILINESTRING ((-63.243255060024 -32.4015871979295,-63.2443487905507 -32.4022884527422))";"970"
"MULTILINESTRING ((-63.2378793564047 -32.4016117967932,-63.2370341426815 -32.4025582505462))";"971"
"MULTILINESTRING ((-63.2358277267487 -32.4017901424627,-63.2370341426815 -32.4025582505462))";"972"
"MULTILINESTRING ((-63.2443487905507 -32.4022884527422,-63.2440646758179 -32.4026076842022))";"973"
"MULTILINESTRING ((-63.243255060024 -32.4015871979295,-63.2430269280156 -32.4018547385159,-63.2426861265001 -32.4019645078348,-63.2419926523158 -32.4027554198076))";"974"
"MULTILINESTRING ((-63.2408893611382 -32.4020516379168,-63.2419926523158 -32.4027554198076))";"975"
"MULTILINESTRING ((-63.2408893611382 -32.4020516379168,-63.2400540504547 -32.4029943956468))";"976"
"MULTILINESTRING ((-63.2368940482397 -32.4085411293523,-63.2361191464343 -32.4094191259554,-63.2361602672217 -32.4095500130686))";"977"
"MULTILINESTRING ((-63.2361601450513 -32.4095496917824,-63.2372671698383 -32.4102492554955))";"978"
"MULTILINESTRING ((-63.2372671698383 -32.4102492554955,-63.2363942478882 -32.4112324177037))";"979"
"MULTILINESTRING ((-63.2363942478882 -32.4112324177037,-63.2366436319797 -32.4112822326404,-63.2376809015385 -32.4119525241346))";"980"
"MULTILINESTRING ((-63.2376809015385 -32.4119525241346,-63.2368508333084 -32.4128741485322))";"981"
"MULTILINESTRING ((-63.2368940482397 -32.4085411293523,-63.2381008964243 -32.4093146358494))";"982"
"MULTILINESTRING ((-63.2381008964243 -32.4093146358494,-63.2372671698383 -32.4102492554955))";"983"
"MULTILINESTRING ((-63.2372671698383 -32.4102492554955,-63.238508407565 -32.4110331534214))";"984"
"MULTILINESTRING ((-63.238508407565 -32.4110331534214,-63.2376809015385 -32.4119525241346))";"985"
"MULTILINESTRING ((-63.2376809015385 -32.4119525241346,-63.2387814201427 -32.4126568790468))";"986"
"MULTILINESTRING ((-63.2389411499099 -32.4083623237976,-63.2381008964243 -32.4093146358494))";"987"
"MULTILINESTRING ((-63.2381008964243 -32.4093146358494,-63.2393244829671 -32.4100988297455))";"988"
"MULTILINESTRING ((-63.2393244829671 -32.4100988297455,-63.238508407565 -32.4110331534214))";"989"
"MULTILINESTRING ((-63.238508407565 -32.4110331534214,-63.2395991013123 -32.4117223704056))";"990"
"MULTILINESTRING ((-63.2395991013123 -32.4117223704056,-63.2387814201427 -32.4126568790468))";"991"
"MULTILINESTRING ((-63.2401636572403 -32.4091425439986,-63.2393244829671 -32.4100988297455))";"992"
"MULTILINESTRING ((-63.2389411499099 -32.4083623237976,-63.2401636572403 -32.4091425439986))";"993"
"MULTILINESTRING ((-63.2393244829671 -32.4100988297455,-63.2404245137624 -32.4107886981573))";"994"
"MULTILINESTRING ((-63.2404245137624 -32.4107886981573,-63.2395991013123 -32.4117223704056))";"995"
"MULTILINESTRING ((-63.2395991013123 -32.4117223704056,-63.2406996491371 -32.4124332011418))";"996"
"MULTILINESTRING ((-63.2411050076811 -32.408080912336,-63.2401636572403 -32.4091425439986))";"997"
"MULTILINESTRING ((-63.2401636572403 -32.4091425439986,-63.2412774350694 -32.4098418023634))";"998"
"MULTILINESTRING ((-63.2412774350694 -32.4098418023634,-63.2404245137624 -32.4107886981573))";"999"
"MULTILINESTRING ((-63.2404245137624 -32.4107886981573,-63.2415305211807 -32.411497839573))";"1000"
"MULTILINESTRING ((-63.2415305211807 -32.411497839573,-63.2406996491371 -32.4124332011418))";"1001"
"MULTILINESTRING ((-63.2406996491371 -32.4124332011418,-63.2418067885688 -32.4131377873741))";"1002"
"MULTILINESTRING ((-63.2411050076811 -32.408080912336,-63.2422107202629 -32.4087874822419))";"1003"
"MULTILINESTRING ((-63.2406996491371 -32.4124332011418,-63.2398898255829 -32.4133623814885))";"1004"
"MULTILINESTRING ((-63.2387814201427 -32.4126568790468,-63.2398898255829 -32.4133623814885))";"1005"
"MULTILINESTRING ((-63.2387814201427 -32.4126568790468,-63.2379623257245 -32.4135858842509))";"1006"
"MULTILINESTRING ((-63.2368508333084 -32.4128741485322,-63.2379623257245 -32.4135858842509))";"1007"
"MULTILINESTRING ((-63.2368508333084 -32.4128741485322,-63.2359939413299 -32.4138299039779))";"1008"
"MULTILINESTRING ((-63.2418067885688 -32.4131377873741,-63.2417988413515 -32.4131474514091,-63.2409952620585 -32.4140642727087))";"1009"
"MULTILINESTRING ((-63.2398898255829 -32.4133623814885,-63.2409952620585 -32.4140642727087))";"1010"
"MULTILINESTRING ((-63.2398898255829 -32.4133623814885,-63.2390717063248 -32.4142964417604))";"1011"
"MULTILINESTRING ((-63.2379623257245 -32.4135858842509,-63.2390717063248 -32.4142964417604))";"1012"
"MULTILINESTRING ((-63.2359939413299 -32.4138299039779,-63.2371186240507 -32.414542794595))";"1013"
"MULTILINESTRING ((-63.2379623257245 -32.4135858842509,-63.2371186240507 -32.414542794595))";"1014"
"MULTILINESTRING ((-63.2409952620585 -32.4140642727087,-63.242126379171 -32.4147823363565))";"1015"
"MULTILINESTRING ((-63.2409952620585 -32.4140642727087,-63.2401675799757 -32.4149982680912))";"1016"
"MULTILINESTRING ((-63.2390717063248 -32.4142964417604,-63.2401675799757 -32.4149982680912))";"1017"
"MULTILINESTRING ((-63.2390717063248 -32.4142964417604,-63.2382257550941 -32.4152448871628))";"1018"
"MULTILINESTRING ((-63.2371186240507 -32.414542794595,-63.2382257550941 -32.4152448871628))";"1019"
"MULTILINESTRING ((-63.2371186240507 -32.414542794595,-63.2362979059162 -32.4154736855395))";"1020"
"MULTILINESTRING ((-63.242126379171 -32.4147823363565,-63.2417673324054 -32.4151648289751,-63.2411875419905 -32.4156512647819))";"1021"
"MULTILINESTRING ((-63.2401675799757 -32.4149982680912,-63.2411875419905 -32.4156512647819))";"1022"
"MULTILINESTRING ((-63.2382257550941 -32.4152448871628,-63.2393308798095 -32.4159456210542))";"1023"
"MULTILINESTRING ((-63.2401675799757 -32.4149982680912,-63.2393308798095 -32.4159456210542))";"1024"
"MULTILINESTRING ((-63.2362979059162 -32.4154736855395,-63.2374019694779 -32.4161797587038))";"1025"
"MULTILINESTRING ((-63.2382257550941 -32.4152448871628,-63.2374019694779 -32.4161797587038))";"1026"
"MULTILINESTRING ((-63.2411875419905 -32.4156512647819,-63.2401814802898 -32.4164731525079))";"1027"
"MULTILINESTRING ((-63.2393308798095 -32.4159456210542,-63.2401732053174 -32.4164796609182))";"1028"
"MULTILINESTRING ((-63.2393308798095 -32.4159456210542,-63.2385025353239 -32.4168833037727))";"1029"
"MULTILINESTRING ((-63.2401814802898 -32.4164731525079,-63.2401732053174 -32.4164796609182))";"1030"
"MULTILINESTRING ((-63.2374019694779 -32.4161797587038,-63.2385025353239 -32.4168833037727))";"1031"
"MULTILINESTRING ((-63.2417430082203 -32.4160047922073,-63.2409432063283 -32.416957563883))";"1032"
"MULTILINESTRING ((-63.2374019694779 -32.4161797587038,-63.2364950649123 -32.4172089240426))";"1033"
"MULTILINESTRING ((-63.2401732053174 -32.4164796609182,-63.2391597231625 -32.4172763054324))";"1034"
"MULTILINESTRING ((-63.2385025353239 -32.4168833037727,-63.2391597231625 -32.4172763054324))";"1035"
"MULTILINESTRING ((-63.2364950649123 -32.4172089240426,-63.2370425466807 -32.4175666134559))";"1036"
"MULTILINESTRING ((-63.2409432063283 -32.416957563883,-63.2420540230046 -32.4176641241036))";"1037"
"MULTILINESTRING ((-63.2409432063283 -32.416957563883,-63.2401224010529 -32.417889020553))";"1038"
"MULTILINESTRING ((-63.2385025353239 -32.4168833037727,-63.2375895883731 -32.417916997072))";"1039"
"MULTILINESTRING ((-63.2370425466807 -32.4175666134559,-63.2375895883731 -32.417916997072))";"1040"
"MULTILINESTRING ((-63.2391597231625 -32.4172763054324,-63.2379759372036 -32.4181639800648))";"1041"
"MULTILINESTRING ((-63.2375895883731 -32.417916997072,-63.2379759372036 -32.4181639800648))";"1042"
"MULTILINESTRING ((-63.2379759372036 -32.4181639800648,-63.2383174230742 -32.4183701070461))";"1043"
"MULTILINESTRING ((-63.2370425466807 -32.4175666134559,-63.2362229420608 -32.4184867705658))";"1044"
"MULTILINESTRING ((-63.2383174230742 -32.4183701070461,-63.2385393477529 -32.418510360865))";"1045"
"MULTILINESTRING ((-63.2420540230046 -32.4176641241036,-63.2412259914392 -32.418594790147))";"1046"
"MULTILINESTRING ((-63.2401224010529 -32.417889020553,-63.2412259914392 -32.418594790147))";"1047"
"MULTILINESTRING ((-63.2375895883731 -32.417916997072,-63.2367747768513 -32.4188396735893))";"1048"
"MULTILINESTRING ((-63.2362229420608 -32.4184867705658,-63.2367747768513 -32.4188396735893))";"1049"
"MULTILINESTRING ((-63.2401224010529 -32.417889020553,-63.2392016125832 -32.418929232923))";"1050"
"MULTILINESTRING ((-63.2385393477529 -32.418510360865,-63.2392016125832 -32.418929232923))";"1051"
"MULTILINESTRING ((-63.2385393477529 -32.418510360865,-63.238038277781 -32.4189895091103))";"1052"
"MULTILINESTRING ((-63.2400264074392 -32.3887695748718,-63.2410484612059 -32.389441689554))";"1053"
"MULTILINESTRING ((-63.2413722193977 -32.3890787506009,-63.2410484612059 -32.389441689554))";"1054"
"MULTILINESTRING ((-63.2400264074392 -32.3887695748718,-63.2392704432349 -32.3896127139417))";"1055"
"MULTILINESTRING ((-63.2410484612059 -32.389441689554,-63.240293784449 -32.3902878981784))";"1056"
"MULTILINESTRING ((-63.2392704432349 -32.3896127139417,-63.240293784449 -32.3902878981784))";"1057"
"MULTILINESTRING ((-63.2392704432349 -32.3896127139417,-63.2384727117618 -32.3905019171326))";"1058"
"MULTILINESTRING ((-63.240293784449 -32.3902878981784,-63.2413111781584 -32.390958937287))";"1059"
"MULTILINESTRING ((-63.2384727117618 -32.3905019171326,-63.2395102703878 -32.3911663497962))";"1060"
"MULTILINESTRING ((-63.240293784449 -32.3902878981784,-63.2395102703878 -32.3911663497962))";"1061"
"MULTILINESTRING ((-63.2413111781584 -32.390958937287,-63.2405376235167 -32.3918241202668))";"1062"
"MULTILINESTRING ((-63.2395102703878 -32.3911663497962,-63.2405376235167 -32.3918241202668))";"1063"
"MULTILINESTRING ((-63.2395102703878 -32.3911663497962,-63.2387466644114 -32.3920228460236))";"1064"
"MULTILINESTRING ((-63.2405376235167 -32.3918241202668,-63.2415516822887 -32.3924728901441))";"1065"
"MULTILINESTRING ((-63.2387466644114 -32.3920228460236,-63.2397710494614 -32.3926819809004))";"1066"
"MULTILINESTRING ((-63.2405376235167 -32.3918241202668,-63.2397710494614 -32.3926819809004))";"1067"
"MULTILINESTRING ((-63.2387466644114 -32.3920228460236,-63.2379737181627 -32.3928896352317))";"1068"
"MULTILINESTRING ((-63.2415516822887 -32.3924728901441,-63.240784483578 -32.3933340945444))";"1069"
"MULTILINESTRING ((-63.2397710494614 -32.3926819809004,-63.240784483578 -32.3933340945444))";"1070"
"MULTILINESTRING ((-63.2397710494614 -32.3926819809004,-63.238999479645 -32.3935451666441))";"1071"
"MULTILINESTRING ((-63.2379737181627 -32.3928896352317,-63.238999479645 -32.3935451666441))";"1072"
"MULTILINESTRING ((-63.240784483578 -32.3933340945444,-63.2418001680375 -32.3939876384278))";"1073"
"MULTILINESTRING ((-63.240784483578 -32.3933340945444,-63.2400171640434 -32.3941952944293))";"1074"
"MULTILINESTRING ((-63.238999479645 -32.3935451666441,-63.2400171640434 -32.3941952944293))";"1075"
"MULTILINESTRING ((-63.238999479645 -32.3935451666441,-63.2382318158438 -32.3944038314143))";"1076"
"MULTILINESTRING ((-63.2418001680375 -32.3939876384278,-63.2410435934278 -32.3948510782431))";"1077"
"MULTILINESTRING ((-63.2400171640434 -32.3941952944293,-63.2410435934278 -32.3948510782431))";"1078"
"MULTILINESTRING ((-63.2400171640434 -32.3941952944293,-63.2392541743278 -32.3950514315024))";"1079"
"MULTILINESTRING ((-63.2382318158438 -32.3944038314143,-63.2392541743278 -32.3950514315024))";"1080"
"MULTILINESTRING ((-63.2410435934278 -32.3948510782431,-63.2402782711149 -32.39570776693))";"1081"
"MULTILINESTRING ((-63.2392541743278 -32.3950514315024,-63.2402782711149 -32.39570776693))";"1082"
"MULTILINESTRING ((-63.2392541743278 -32.3950514315024,-63.2384759110597 -32.3959250868877))";"1083"
"MULTILINESTRING ((-63.2402782711149 -32.39570776693,-63.2412847084681 -32.3963525852305))";"1084"
"MULTILINESTRING ((-63.2402782711149 -32.39570776693,-63.2395013903165 -32.3965800732721))";"1085"
"MULTILINESTRING ((-63.2384759110597 -32.3959250868877,-63.2395013903165 -32.3965800732721))";"1086"
"MULTILINESTRING ((-63.2395013903165 -32.3965800732721,-63.2400592773994 -32.3969362884819))";"1087"
"MULTILINESTRING ((-63.2412847084681 -32.3963525852305,-63.2405120841176 -32.3972251600803))";"1088"
"MULTILINESTRING ((-63.2400592773994 -32.3969362884819,-63.2405120841176 -32.3972251600803))";"1089"
"MULTILINESTRING ((-63.2395013903165 -32.3965800732721,-63.2387529208341 -32.3974299573366))";"1090"
"MULTILINESTRING ((-63.2400592773994 -32.3969362884819,-63.2393059578154 -32.397782364063))";"1091"
"MULTILINESTRING ((-63.2383778681264 -32.3971909777795,-63.2393564869845 -32.3978145612393))";"1092"
"MULTILINESTRING ((-63.2405120841176 -32.3972251600803,-63.24153652744 -32.3978792299069))";"1093"
"MULTILINESTRING ((-63.2405120841176 -32.3972251600803,-63.2397618496578 -32.3980731724789))";"1094"
